chr.names	query.population	reference.population	relative.distances.ks.p.value	relative.distances.ecdf.deviation.area	relative.distances.ecdf.area.correlation	relative.distances.ecdf.deviation.area.p.value	scaled.absolute.min.distance.sum.p.value	scaled.absolute.min.distance.sum.lower.tail	jaccard.measure.p.value	jaccard.measure.lower.tail	projection.test.p.value	projection.test.lower.tail	projection.test.obs.to.exp	lnc
chr11	3	1	0.0121269801294456	0.200990683721732	-0.801359264132018	0.011000000000000001	0.003	False	0.001	False	0.00013881561296891202	False	0.0	ENSG00000279900
awhole	6	34	0.31386225426228803	0.0529589720010855	0.133488521657185	0.621	0.306	False	0.003	False	0.00841426554863145	False	0.0	ENSG00000231125
chr1	2	1	0.49031160854618294	0.0964743418741643	0.30779010794106	0.575	0.255	True	0.0	False	2.1047849261268698e-06	False	0.0	ENSG00000265413
awhole	15	59	0.300454191254953	0.0586043976022244	0.23475838676908803	0.141	0.22899999999999998	True	0.001	False	0.00109281659743199	False	0.0	ENSG00000274885
awhole	30	36	0.24506540679990801	0.0308635166803544	-0.11966937820792099	0.342	0.278	False	0.00600000000000001	False	0.0047357856739948	False	0.0	ENSG00000235927
awhole	3	2	0.42745030250141397	0.0971324480628557	0.373101147398566	0.36700000000000005	0.126	True	0.0	False	3.28985026896156e-05	False	0.0	ENSG00000255176
chr7	1	1	0.6703808197273989	0.13855538033801998	-0.329619180272601	0.642	0.344	False	0.0	False	2.4663315463247002e-06	False	0.0	ENSG00000260461
awhole	41	21	0.396126328679527	0.0210047402205583	0.0832088217116849	0.548	0.355	True	0.0	False	0.00133560554784096	False	0.0	ENSG00000248429
awhole	32	2	0.020067308701507	0.04421503826028201	0.145891465895526	0.096	0.067	True	0.0	False	0.000108928497013827	False	0.0	ENSG00000244055
awhole	3	9	0.0375304517130108	0.149576864653827	0.5573528951736779	0.10400000000000001	0.07400000000000001	True	0.001	False	0.000240272780013706	False	0.0	ENSG00000236901
awhole	77	113	0.501221347269976	0.0208547832034301	-0.0265219578674198	0.26899999999999996	0.40700000000000003	True	0.004	False	0.0032985690848039697	False	0.0	ENSG00000261889
chr11	1553	1	0.00054931299589922	0.00850273066408474	0.0257012420261455	0.028999999999999998	0.038	True	0.043	False	0.05389506271854701	False	0.0	ENSG00000255717
awhole	10	15	0.48498295362625504	0.0506890647054482	0.167537505756914	0.36700000000000005	0.21	True	0.0	False	0.000308816921114508	False	0.0	ENSG00000261542
awhole	4	2	0.7435663554196541	0.0506714405213012	0.102316225016958	0.83	0.37799999999999995	True	0.0	False	0.000105631954359642	False	0.0	ENSG00000234405
awhole	130	2	0.618044844111967	0.0102404958887225	0.0254414217093499	0.672	0.266	True	0.0	False	0.00029483538403396497	False	0.0	ENSG00000228393
awhole	12	12	0.8702454274524141	0.0263626872979563	-0.0419759924255076	0.88	0.07400000000000001	True	0.001	False	0.0006503904240778849	False	0.0	ENSG00000268912
awhole	4	9	0.6878849401890971	0.053746286150397005	0.187697040885572	0.775	0.43	False	0.0	False	0.000120012395261382	False	0.0	ENSG00000234614
awhole	4	6	0.15073448977014403	0.115851178531562	0.450194642923555	0.134	0.061	True	0.0	False	0.00172715161737824	False	0.0	ENSG00000258365
chr10	1	2	0.9491997659766509	0.125232034900834	-0.0508002340233487	0.9540000000000001	0.401	False	0.0	False	2.30422974816236e-05	False	0.0	ENSG00000275437
awhole	19	40	0.368111614404302	0.0385454012950851	-0.123301432297842	0.341	0.474	False	0.002	False	0.00125197451086501	False	0.0	ENSG00000280388
awhole	11	6	0.8604723501709279	0.0326543218335888	-0.0449243976114886	0.755	0.405	False	0.001	False	0.000244600369726067	False	0.0	ENSG00000258738
awhole	25	4	0.429595515175011	0.0294843062823984	0.0385852266008115	0.456	0.368	True	0.0	False	0.00013928258465001299	False	0.0	ENSG00000234129
chr7	3	1	0.7042320325042299	0.0724752583982438	0.00518512632885937	0.657	0.5	True	0.0	False	3.5544876247017894e-05	False	0.0	ENSG00000251580
awhole	147	2	0.545085606071168	0.011818267807483998	0.0212897256118665	0.49200000000000005	0.319	True	0.003	False	0.00572187274645597	False	0.0	ENSG00000272888
awhole	697	63	0.00767381714165838	0.0142349889298129	0.0548663709966921	0.0060000000000000105	0.059000000000000004	True	0.026	False	0.0246153202938508	False	0.0	ENSG00000227398
awhole	9	6	0.0793247441093283	0.10381816605383301	-0.413880814734424	0.028999999999999998	0.01	False	0.0	False	3.35380456353285e-05	False	0.0	ENSG00000223393
chr7	1	1	0.9023504472246691	0.126098908733823	0.0976495527753314	0.898	0.451	True	0.0	False	1.86386887857104e-06	False	0.0	ENSG00000261519
chr5	1	4	0.321710186422581	0.182655624386066	-0.6782898135774189	0.34700000000000003	0.177	False	0.0	False	7.97738178154317e-05	False	0.0	ENSG00000231663
awhole	14	7	0.52156641079934	0.0309658961254363	-0.11529098433376402	0.674	0.239	False	0.001	False	0.0015506336370105802	False	0.0	ENSG00000224536
awhole	2	2	0.963437157491244	0.06444259600798301	0.0674058698731164	0.977	0.43700000000000006	True	0.0	False	1.28636275984473e-05	False	0.0	ENSG00000255737
chr12	2	1	0.885966530340303	0.0754203955675129	-0.22499490884691897	0.8420000000000001	0.27699999999999997	False	0.0	False	2.84521795941295e-05	False	0.0	ENSG00000230185
awhole	2	96	0.7897274992600509	0.0832868622894146	0.0404477202365583	0.762	0.42100000000000004	True	0.0	False	0.000565732223499538	False	0.0	ENSG00000162913
chr3	1	1	0.6700387879085079	0.13855538033801998	0.329961212091492	0.65	0.34299999999999997	True	0.001	False	0.000621536864575001	False	0.0	ENSG00000225889
awhole	3	41	0.451404616315154	0.0780373889210674	-0.15079757369236801	0.6	0.10800000000000001	True	0.001	False	0.000582526549474771	False	0.0	ENSG00000280650
chr6	29	1	0.26963632813716004	0.0257417971992336	-0.0804907091648728	0.49200000000000005	0.21600000000000003	False	0.0	False	0.000563357448333246	False	0.0	ENSG00000271533
chr4	4	1	0.774071742611239	0.0602090394065925	0.17169872988951904	0.6829999999999999	0.271	True	0.0	False	4.41605853418459e-06	False	0.0	ENSG00000238039
awhole	30	7	0.74415971803053	0.019421436302143998	0.0350988526116651	0.773	0.341	True	0.0	False	0.000793991367126878	False	0.0	ENSG00000267827
awhole	44	65	0.0416633399175808	0.0483718130805966	0.19333360007364	0.027000000000000003	0.18899999999999997	True	0.00800000000000001	False	0.0059757990049405	False	0.0	ENSG00000279207
awhole	31	70	0.5881547202112299	0.0260709781870462	0.0889409456217547	0.462	0.192	True	0.0	False	0.00359757383838966	False	0.0	ENSG00000259865
chrX	1	1	0.29851386074144204	0.186798215652613	-0.701486139258558	0.295	0.152	False	0.0	False	1.12919116491694e-05	False	0.0	ENSG00000280205
chr17	1	3	0.434301572331945	0.16520934476769503	0.5656984276680551	0.442	0.205	True	0.0	False	0.000253274659258396	False	0.0	ENSG00000268119
chr2	1	1	0.132918043404867	0.219354104359447	-0.867081956595133	0.10400000000000001	0.0679999999999999	False	0.0	False	2.95631350244463e-06	False	0.0	ENSG00000257252
chr17	1	1	0.332472313195406	0.18022292461200604	-0.6675276868045941	0.316	0.171	False	0.0	False	3.26697526054076e-06	False	0.0	ENSG00000224376
awhole	2	18	0.8556043036192199	0.0729075926076636	-0.0832493626993447	0.862	0.415	False	0.001	False	0.000712980653778339	False	0.0	ENSG00000232671
awhole	3	224	0.47375751369752295	0.100016035358395	-0.401829051074454	0.32299999999999995	0.147	False	0.005	False	0.00721069143328257	False	0.0	ENSG00000272009
chr8	1	1	0.35953148960281	0.17647167964252397	-0.6404685103971899	0.34600000000000003	0.182	False	0.0	False	1.86718028682975e-06	False	0.0	ENSG00000279672
awhole	349	2	0.008043131241379791	0.0239100635799564	0.0928616410211851	0.0	0.003	True	0.001	False	0.00344948036414627	False	0.0	ENSG00000197989
chr19	15	1	0.7125018242115151	0.0350023265968103	-0.0143234507069228	0.545	0.431	False	0.002	False	0.00147677936116519	False	0.0	ENSG00000204054
awhole	10	2	0.6739965201410779	0.0388669943695701	-0.130293123413557	0.623	0.23399999999999999	False	0.0	False	0.000293341256165203	False	0.0	ENSG00000116883
chr14	1	13	0.0543644548146029	0.236828729613484	-0.9456355451853969	0.048	0.107	True	0.003	False	0.00678217286884597	False	0.0	ENSG00000270953
chr2	4	1	0.352214041580409	0.0827410055555827	-0.25615067320811896	0.368	0.207	False	0.0	False	1.65156156028967e-05	False	0.0	ENSG00000268895
chr2	1	1	0.931092101969413	0.125550963789089	-0.0689078980305868	0.924	0.43700000000000006	False	0.0	False	9.001066250124979e-07	False	0.0	ENSG00000280279
awhole	2	3	0.40851352120311896	0.109859821467485	0.393465857899982	0.44299999999999995	0.21600000000000003	True	0.0	False	1.40419074474707e-05	False	0.0	ENSG00000247853
chr8	1	1	0.7084254119626701	0.13602910988616398	-0.29157458803733005	0.705	0.373	False	0.0	False	1.4517154481197303e-05	False	0.0	ENSG00000268061
awhole	3	3	0.46234645772886	0.0970645177563677	-0.37672818369024297	0.36	0.14300000000000002	False	0.0	False	0.00018873758038862	False	0.0	ENSG00000267317
awhole	27	8	0.7783500171190301	0.020014647733515	0.0174886724586498	0.775	0.491	True	0.002	False	0.00126343534384099	False	0.0	ENSG00000278390
awhole	2	3	0.772959946307292	0.0824177109797112	-0.0628582030068705	0.758	0.35200000000000004	False	0.0	False	2.50303112896422e-05	False	0.0	ENSG00000269653
awhole	3	64	0.8687985463625351	0.0631137031907225	-0.229357560577145	0.7829999999999999	0.024	True	0.001	False	0.00047875160758648094	False	0.0	ENSG00000267414
awhole	2	41	0.8699990705873359	0.0711473909775444	0.156975841430412	0.9	0.16	False	0.001	False	0.000448907513787233	False	0.0	ENSG00000229807
awhole	3	3	0.9787651585277509	0.0468556879637221	0.105610808503734	0.976	0.369	True	0.0	False	0.00014697175199951398	False	0.0	ENSG00000281103
chr15	111	1	0.315799948356045	0.0162628033519003	-0.0385344792907587	0.345	0.23800000000000002	False	0.0	False	0.00045699479597916	False	0.0	ENSG00000271894
awhole	2	15	0.4836235989704721	0.0982123253265299	-0.18272607813425698	0.557	0.474	True	0.004	False	0.00379169126633316	False	0.0	ENSG00000269399
chr14	1	1	0.5108314903635921	0.15488116782873598	0.48916850963640796	0.522	0.27399999999999997	True	0.0	False	4.33467753802041e-06	False	0.0	ENSG00000261386
awhole	2	4	0.528265000632056	0.0927070936956319	-0.271627483184803	0.624	0.225	False	0.0	False	0.000609992531532599	False	0.0	ENSG00000277959
chr6	1	7	0.37728833537608897	0.173396847980114	0.622711664623911	0.35600000000000004	0.268	True	0.0	False	5.318314998792321e-05	False	0.0	ENSG00000273374
awhole	8	14	0.920926352112427	0.0303502149234446	0.0255278301337059	0.932	0.4	True	0.002	False	0.00176561138549236	False	0.0	ENSG00000260942
chr3	1	1	0.663552671898214	0.13855538033801998	-0.336447328101786	0.68	0.326	False	0.0	False	1.8890992914188898e-05	False	0.0	ENSG00000224216
awhole	7	5	0.11184765625149799	0.0732139591139089	0.278770229162281	0.24100000000000002	0.11199999999999999	True	0.0	False	0.000147101449143205	False	0.0	ENSG00000278970
chr13	1	1	0.63563138324041	0.14157281249832998	-0.36436861675959004	0.647	0.306	False	0.0	False	2.5532437002429e-06	False	0.0	ENSG00000260121
chr8	31	1	0.31168664747419605	0.0435419151159283	-0.159788404631102	0.10800000000000001	0.052000000000000005	False	0.0	False	4.8697119176877004e-05	False	0.0	ENSG00000249456
chr3	1	1	0.9045211446212981	0.126098908733823	0.0954788553787025	0.887	0.44	True	0.0	False	1.54819402686801e-06	False	0.0	ENSG00000232233
awhole	19	84	0.7198128367144351	0.0243526412401949	-0.0739926771354644	0.7559999999999999	0.402	True	0.00800000000000001	False	0.00814968454554621	False	0.0	ENSG00000245888
awhole	3	2	0.0583774429490181	0.14560620545659603	-0.567121822064834	0.10300000000000001	0.043	False	0.0	False	0.000122676543810485	False	0.0	ENSG00000280721
chr4	1	1	0.7646553230377141	0.132057450144806	-0.235344676962286	0.74	0.381	False	0.0	False	1.7296257901477902e-06	False	0.0	ENSG00000258559
awhole	15876	459	0.0	0.0187435882693222	0.0750667972464658	0.0	0.0	True	0.013999999999999999	False	2.81457129824858e-08	False	2.12813114272491	ENSG00000261553
chr3	182	1	0.09880370700477499	0.0195337354725369	0.0765905454391846	0.09699999999999999	0.039	True	0.011000000000000001	False	0.00975380370139756	False	0.0	ENSG00000260032
chr13	1	1	0.094336671134027	0.22713254480372697	-0.905663328865973	0.092	0.045	False	0.0	False	2.84179521425898e-06	False	0.0	ENSG00000226383
awhole	820	132	0.00151211931051609	0.0153066801764713	0.0602071609082651	0.005	0.001	True	0.109	False	0.10378410204646	False	1.83819951491977	ENSG00000276107
awhole	10	3	0.5177487126300759	0.0429075334583129	-0.147027349800642	0.563	0.215	False	0.0	False	3.0591321821260605e-05	False	0.0	ENSG00000278948
awhole	4	4	0.65123660550375	0.0702408002570176	0.18113283971876898	0.524	0.14800000000000002	True	0.001	False	3.49007356519326e-05	False	0.0	ENSG00000257509
chr4	2	1	0.765222115352285	0.0777551884270533	0.14146841707250002	0.8170000000000001	0.38	True	0.0	False	2.9966138657133703e-06	False	0.0	ENSG00000164385
awhole	3	3	0.31326766312155396	0.106587138704371	0.10718613829156899	0.271	0.355	True	0.0	False	2.58876470450309e-05	False	0.0	ENSG00000273002
chr16	1	1	0.30718804954861606	0.18502048692138298	-0.692811950451384	0.27399999999999997	0.142	False	0.0	False	1.06156472093888e-05	False	0.0	ENSG00000278576
awhole	27	8	0.53827038285218	0.0241216231916803	-0.0748605870226564	0.589	0.41600000000000004	False	0.003	False	0.00123515073525682	False	0.0	ENSG00000271204
chr3	704	1	0.152784839452134	0.00877561313798475	-0.0123974991428188	0.135	0.287	False	0.001	False	0.0009510167501697311	False	0.0	ENSG00000258399
awhole	2	2	0.34796493568472897	0.12876272579325299	0.49981369692433497	0.307	0.111	True	0.0	False	1.28034586421855e-05	False	0.0	ENSG00000271851
awhole	2	2	0.522255527270849	0.0923591856409083	0.262809777854488	0.622	0.252	True	0.0	False	0.000251825752329182	False	0.0	ENSG00000243926
chr12	76	1	0.15339939766452101	0.0245408711769007	-0.0776935117777418	0.165	0.124	False	0.0	False	0.000570087739591774	False	0.0	ENSG00000224186
awhole	48	16	0.4967806360884461	0.0244646843688226	0.0968794557721804	0.358	0.14800000000000002	True	0.00900000000000001	False	0.000213810050237129	False	47.531604900318	ENSG00000280128
awhole	8	5	0.196607786645733	0.0644280850121183	-0.211168979741622	0.285	0.0639999999999999	False	0.0	False	8.03005788300171e-05	False	0.0	ENSG00000276170
awhole	7	22	0.625107909323	0.0388749404484517	0.0348073838915219	0.7929999999999999	0.125	True	0.0	False	0.000284809443332978	False	0.0	ENSG00000279122
awhole	142	82	0.00291905226294742	0.0317291005857224	0.126474564334309	0.012	0.037000000000000005	True	0.028	False	0.0224824155966832	False	0.0	ENSG00000228801
awhole	2	2	0.0702377082374599	0.199088149898142	0.794846917014359	0.045	0.017	True	0.0	False	1.36291924245358e-05	False	0.0	ENSG00000266844
awhole	4	50	0.7745385237643071	0.0502618985585499	0.172037793538424	0.8420000000000001	0.071	True	0.002	False	0.0019587493828701103	False	0.0	ENSG00000272711
awhole	9	2	0.40800024939840795	0.0360132666715044	-0.0953067011490494	0.758	0.307	False	0.0	False	4.53322653068966e-05	False	0.0	ENSG00000267745
awhole	108	39	0.0035596550760929	0.0308405499490861	-0.0891980507219108	0.037000000000000005	0.047	False	0.00700000000000001	False	0.00513672341435778	False	0.0	ENSG00000234546
awhole	27	4	0.076208524914365	0.0518835672953434	0.20994522107330602	0.08800000000000001	0.026000000000000002	True	0.0	False	6.67375063645448e-05	False	0.0	ENSG00000234690
chr21	2	1	0.649925386488427	0.0869086992724466	0.136620966014909	0.685	0.373	True	0.0	False	1.2502641557610199e-05	False	0.0	ENSG00000235257
chr5	49	1	0.254609061751027	0.0320547402482829	0.11996398623654099	0.14800000000000002	0.076	True	0.0	False	9.17671639026896e-05	False	0.0	ENSG00000260464
awhole	65	2	0.148079906051548	0.0237275954600561	-0.0915921310212442	0.23600000000000002	0.08900000000000001	False	0.0	False	0.000180095052403462	False	0.0	ENSG00000236333
awhole	16	21	0.7912658140434871	0.0260947837866246	0.0526366126766007	0.7609999999999999	0.24100000000000002	True	0.002	False	0.0004902868138367821	False	0.0	ENSG00000280227
chr5	1	1	0.12969673792013198	0.219354104359447	0.8703032620798679	0.142	0.07200000000000001	True	0.0	False	1.76271383101057e-06	False	0.0	ENSG00000263120
awhole	5	5	0.965789232879121	0.0374105884210256	0.0306651456135256	0.934	0.494	False	0.0	False	5.4446254058371204e-05	False	0.0	ENSG00000280378
awhole	14	3	0.14844105025248	0.0494279556540809	0.173377011651164	0.281	0.129	True	0.0	False	0.000820851445713089	False	0.0	ENSG00000233937
awhole	65	8	0.368254255110995	0.024270486576108998	0.0950198033832386	0.248	0.125	True	0.00900000000000001	False	0.00303975200173368	False	0.0	ENSG00000250303
awhole	50	81	0.793460957695833	0.0153990562676327	-0.0444517743791222	0.738	0.45899999999999996	True	0.00700000000000001	False	0.00948141829842997	False	0.0	ENSG00000245534
awhole	9	2	0.190121105927579	0.0570695517414206	0.21426606408511104	0.342	0.14400000000000002	True	0.0	False	0.000269125570249162	False	0.0	ENSG00000272168
awhole	19	24	0.7626245486861422	0.0245090725970113	0.0308855281501295	0.76	0.484	True	0.0	False	0.00023632214520064	False	0.0	ENSG00000177788
awhole	13	7	0.591459399322253	0.0237062244915942	-0.0808314748204579	0.904	0.337	False	0.012	False	0.00712554891394523	False	0.0	ENSG00000237280
chr16	10	1	0.187983087271459	0.0846188480782713	-0.338648732163513	0.0610000000000001	0.028999999999999998	False	0.0	False	3.06620824135351e-05	False	0.0	ENSG00000226950
chr1	1	1	0.38699902266429603	0.172142936043015	-0.613000977335704	0.39299999999999996	0.212	False	0.0	False	4.90045603240841e-06	False	0.0	ENSG00000257605
chr15	3	2	0.5969065276153089	0.0787886439666187	-0.0104101796814167	0.569	0.27399999999999997	True	0.001	False	1.71778560997815e-05	False	0.0	ENSG00000235770
awhole	5	3	0.471294671635633	0.0797145371210133	0.293018848775828	0.276	0.14300000000000002	True	0.0	False	1.7127372746284e-05	False	0.0	ENSG00000227354
awhole	3	60	0.443750477391235	0.108020848667821	0.0669263801480329	0.264	0.273	False	0.002	False	0.00248842576913855	False	0.0	ENSG00000277170
awhole	13445	232	0.0	0.0175960420838231	0.0711982771033879	0.0	0.0	True	0.013000000000000001	False	0.00022754470691821498	False	2.06168762453244	ENSG00000282057
chr1	1	1	0.9459898487776309	0.125232034900834	-0.0540101512223692	0.9309999999999999	0.48200000000000004	False	0.0	False	6.91687318676859e-06	False	0.0	ENSG00000274370
awhole	10	7	0.498144072989021	0.0436967767335399	0.0741460770135041	0.515	0.215	True	0.001	False	0.000142018737628202	False	0.0	ENSG00000224687
awhole	10	4	0.451537079078213	0.0370856580282756	-0.0555035943616706	0.685	0.374	False	0.0	False	8.707092276361021e-05	False	0.0	ENSG00000241769
chr19	3	1	0.32234967128189096	0.120906775748068	0.0438062055156481	0.188	0.423	True	0.0	False	4.6214064186367296e-05	False	0.0	ENSG00000270571
awhole	24	3	0.733777869809807	0.0262134717155744	-0.0946751074796155	0.613	0.247	False	0.0	False	0.00010095776183549599	False	0.0	ENSG00000280383
awhole	2	2	0.7285503489365609	0.0800535735997054	-0.222957902518533	0.768	0.32799999999999996	False	0.0	False	0.00011611632691110901	False	0.0	ENSG00000255389
awhole	6	48	0.29593624711702804	0.0574414116858915	-0.0947318603035023	0.532	0.018000000000000002	True	0.002	False	0.00252868090977554	False	0.0	ENSG00000253476
chr17	20	1	0.5846564442385961	0.0244924537156022	-0.019634344754843002	0.743	0.426	False	0.003	False	0.00273565348582983	False	0.0	ENSG00000178977
awhole	36	2	0.265241633765523	0.0339895271137835	0.13303120049642803	0.213	0.077	True	0.0	False	0.00016327825768081	False	0.0	ENSG00000272368
chr12	1	1	0.6222309790330329	0.142838297998478	0.3777690209669671	0.624	0.312	True	0.0	False	9.941826508930161e-06	False	0.0	ENSG00000268403
awhole	335	68	0.0526636839660761	0.0192452297080495	-0.062521045311202	0.016	0.00800000000000001	False	0.029	False	0.0433764785751303	False	0.0	ENSG00000179406
awhole	7	198	0.21418508280997198	0.0654631510903085	-0.25610273561999697	0.306	0.28300000000000003	False	0.00700000000000001	False	0.0031197771781756897	False	0.0	ENSG00000279329
chr10	1	1	0.895779920184112	0.126098908733823	0.10422007981588799	0.897	0.45399999999999996	True	0.0	False	8.13917027486788e-06	False	0.0	ENSG00000263004
awhole	75	26	0.27162149301579	0.0165485874213478	0.0574193046993989	0.48700000000000004	0.08800000000000001	True	0.003	False	0.00479980991945672	False	0.0	ENSG00000215039
awhole	8	3	0.8648060694823609	0.0348674439733597	-0.00012480761568078898	0.8420000000000001	0.37	True	0.0	False	0.00036069863234145	False	0.0	ENSG00000234608
chr10	17	1	0.150560695631834	0.0534890137187396	-0.156227949901579	0.165	0.146	False	0.0	False	3.36697714524714e-05	False	0.0	ENSG00000229124
awhole	12	58	0.49363083533930296	0.0454323535444006	-0.0838825137840575	0.381	0.409	False	0.00900000000000001	False	0.0190349901158022	False	0.0	ENSG00000227388
awhole	27	23	0.19971953560721598	0.0411584196526833	-0.161144163298787	0.18899999999999997	0.09699999999999999	False	0.005	False	0.00273499055877746	False	0.0	ENSG00000163364
chr2	9	1	0.0981916623124894	0.0739614249697129	-0.27732317186173305	0.14800000000000002	0.081	False	0.0	False	4.93478827077176e-05	False	0.0	ENSG00000228794
awhole	18	11	0.564291367236213	0.0271986538956673	0.10564886174663901	0.69	0.212	True	0.0	False	0.00036266907559401296	False	0.0	ENSG00000279118
awhole	9	2	0.118275005478126	0.0728724003673396	-0.28922764604532	0.179	0.07	False	0.0	False	0.000411698107394276	False	0.0	ENSG00000248690
awhole	526	214	0.0091667640902634	0.0200517285497498	0.0799432889632445	0.002	0.044000000000000004	True	0.163	False	0.182600459780314	False	0.0	ENSG00000228043
awhole	10	4	0.472134888388049	0.0557209486009989	-0.039753015299978996	0.293	0.051	True	0.001	False	0.000514522233055814	False	0.0	ENSG00000231290
chr3	31	1	0.99216958595865	0.0107158593326783	0.00730166580899461	0.9940000000000001	0.47100000000000003	True	0.0	False	3.51741679018858e-05	False	0.0	ENSG00000272752
chr6	1	3	0.9215559399847529	0.125550963789089	0.0784440600152472	0.9159999999999999	0.43799999999999994	False	0.0	False	1.20663223387441e-05	False	0.0	ENSG00000264007
awhole	19	41	0.5909363546789971	0.0362492429823588	0.0977889177295386	0.39299999999999996	0.171	True	0.002	False	0.00392367712264363	False	0.0	ENSG00000181798
chr1	1	1	0.5586249709196089	0.148922321467485	-0.441375029080391	0.556	0.27399999999999997	False	0.0	False	2.79566999883407e-06	False	0.0	ENSG00000270638
chr1	1	1	0.7717595411135849	0.13151075581457902	0.22824045888641503	0.764	0.392	True	0.0	False	8.55571422042622e-07	False	0.0	ENSG00000227053
chr15	3	1	0.8576211342211351	0.055015160501755	0.0365592005534254	0.88	0.46	True	0.0	False	7.9124273328901e-06	False	0.0	ENSG00000278600
chr12	1	1	0.6226523173921129	0.142838297998478	0.37734768260788704	0.627	0.311	True	0.0	False	1.9058293836415902e-06	False	0.0	ENSG00000253327
chr2	1	2	0.8616160590166679	0.126942596007983	-0.138383940983332	0.852	0.297	False	0.0	False	2.62187021515814e-06	False	0.0	ENSG00000250790
awhole	15	90	0.393133365118223	0.0268625306410108	0.0473284885520644	0.774	0.174	False	0.001	False	0.00302559876437836	False	0.0	ENSG00000279809
awhole	3760	86	0.0	0.0284914768707432	0.11378080055713599	0.0	0.0	True	0.313	False	0.150269600633336	False	1.5016065548725	ENSG00000237187
awhole	24	8	0.14564682284539401	0.0412784981759262	0.10603228217754901	0.21899999999999997	0.11	True	0.0	False	0.000395450531478936	False	0.0	ENSG00000229848
chr11	1	1	0.24843770243954996	0.195586791488728	0.75156229756045	0.243	0.115	True	0.0	False	4.52968614463867e-05	False	0.0	ENSG00000279504
chr6	2	1	0.7482389289542191	0.0905141036888657	-0.33817030491655103	0.636	0.23199999999999998	False	0.0	False	3.7422227466166205e-05	False	0.0	ENSG00000249550
awhole	86	4	0.174350302537488	0.0207867431602333	0.0464500161644219	0.225	0.22899999999999998	True	0.002	False	0.00119113931721326	False	0.0	ENSG00000268205
awhole	26	12	0.594197370161662	0.0286280490087837	-0.0940927690491413	0.465	0.262	False	0.00700000000000001	False	0.00345363642196084	False	0.0	ENSG00000271811
chr16	3	1	0.00201272082017034	0.226354523642018	0.8952462102333181	0.002	0.001	True	0.0	False	2.33785945644716e-05	False	0.0	ENSG00000269439
awhole	3	3	0.546878786250199	0.0924007803267916	-0.11723006162865499	0.41600000000000004	0.397	False	0.0	False	4.7734355142492495e-05	False	0.0	ENSG00000215424
awhole	247	4	0.439058880853769	0.009824487106196829	0.0141726164594806	0.406	0.34299999999999997	True	0.00600000000000001	False	0.00705743886020782	False	0.0	ENSG00000196295
awhole	2	2	0.436730367519859	0.102284012642596	0.296880284575545	0.502	0.265	True	0.0	False	6.535818001141e-06	False	0.0	ENSG00000205861
awhole	10	13	0.24846434099676	0.07911631110763499	-0.311853236171204	0.09699999999999999	0.0580000000000001	False	0.0	False	6.39454679707274e-05	False	0.0	ENSG00000267886
chrX	23	1	0.318156042141072	0.029345153196617003	0.0797811438274341	0.514	0.25	True	0.005	False	0.0016048075119320401	False	0.0	ENSG00000237188
awhole	66	6	0.75935778381301	0.0150634720998125	0.053966741935214994	0.642	0.282	True	0.001	False	0.000139101168480149	False	0.0	ENSG00000242086
awhole	4	3	0.920735506882908	0.0462094852871699	-0.13233829975152	0.882	0.322	False	0.0	False	0.000287160706958556	False	0.0	ENSG00000235823
