chr.names	query.population	reference.population	relative.distances.ks.p.value	relative.distances.ecdf.deviation.area	relative.distances.ecdf.area.correlation	relative.distances.ecdf.deviation.area.p.value	scaled.absolute.min.distance.sum.p.value	scaled.absolute.min.distance.sum.lower.tail	jaccard.measure.p.value	jaccard.measure.lower.tail	projection.test.p.value	projection.test.lower.tail	projection.test.obs.to.exp	lnc
chr8	1	4	0.582244221834839	0.14649338484825597	-0.417755778165161	0.584	0.16899999999999998	False	0.001	False	3.86182491063369e-05	False	0.0	ENSG00000254028
chr13	1	1	0.693981465969004	0.137204812769251	-0.30601853403099605	0.705	0.342	False	0.0	False	3.9933780750178706e-05	False	0.0	ENSG00000261888
awhole	5	2	0.519698447874789	0.0705899986987503	-0.23228215372779198	0.43200000000000005	0.205	False	0.0	False	5.43874948683021e-05	False	0.0	ENSG00000224959
awhole	21	4	0.892386857032945	0.0174138437726946	-0.0420414632500667	0.9359999999999999	0.365	False	0.0	False	0.000517719062641864	False	0.0	ENSG00000279030
awhole	24	2	0.195456980044377	0.0378733991187165	-0.125805188496312	0.27399999999999997	0.16	False	0.001	False	0.000614471547154549	False	0.0	ENSG00000205885
awhole	3	71	0.5365064215729579	0.0759256653863144	-0.141516283312024	0.617	0.439	False	0.001	False	0.0013678968171826301	False	0.0	ENSG00000259006
awhole	9	18	0.741134785058011	0.0383983378524341	-0.0926896643069397	0.732	0.28	False	0.001	False	0.000247333018816187	False	0.0	ENSG00000278879
awhole	4	3	0.5785012000292491	0.062205817966960994	0.22382565791633602	0.638	0.233	True	0.0	False	2.3446100771762302e-05	False	0.0	ENSG00000267058
awhole	43	2	0.00369404831041231	0.0637078082574694	0.21619161446278698	0.003	0.006999999999999999	True	0.0	False	0.000317201960859048	False	0.0	ENSG00000230084
awhole	5	254	0.75818927232078	0.0499998152002135	-0.118278055308973	0.7140000000000001	0.44799999999999995	True	0.002	False	0.00781500485924436	False	0.0	ENSG00000277829
chr4	1	324	0.385098164901594	0.172142936043015	-0.614901835098406	0.364	0.195	False	0.002	False	0.0047083673486501	False	0.0	ENSG00000182257
chr1	1	1	0.00126148181869334	0.25	0.998738518181307	0.0	0.001	True	0.0	False	1.69708415876935e-05	False	0.0	ENSG00000255176
awhole	2	3256	0.658208442908295	0.0905041406628342	0.318082594894362	0.667	0.11699999999999999	True	0.023	False	0.000737469971177074	False	18.4118672002228	ENSG00000275216
chr5	1	1	0.6573577088232401	0.13976953942505801	-0.34264229117676	0.665	0.324	False	0.0	False	1.37601848434477e-05	False	0.0	ENSG00000272933
awhole	2	461	0.604330349052995	0.0965778434870398	0.357764243422101	0.5579999999999999	0.478	False	0.00900000000000001	False	0.0107713334611959	False	0.0	ENSG00000243069
chr13	18	1	0.0727187175468423	0.0505705562164306	0.0789953713150446	0.16399999999999998	0.284	True	0.0	False	3.0218781880031502e-05	False	0.0	ENSG00000242588
awhole	3	5129	0.248404926413095	0.105852761853646	0.4138502232718161	0.31	0.032	True	0.0	False	5.0262062643691206e-05	False	18.0646120227545	ENSG00000236901
awhole	2	19	0.6520939368168871	0.0869086992724466	-0.282205954093479	0.691	0.28	False	0.001	False	0.000377849235825067	False	0.0	ENSG00000227214
awhole	12	5	0.81250606710234	0.0372036313287964	-0.0407080443709815	0.593	0.226	False	0.0	False	0.00011099671946879199	False	0.0	ENSG00000272374
awhole	1488	5093	0.100987175303468	0.00750303279909757	0.0278631355709287	0.05	0.0	True	0.015	False	0.00633394844289981	False	1.9718528262249	ENSG00000228526
awhole	619	9151	0.008845110106497021	0.0160182273950448	0.0632326228278757	0.004	0.0	True	0.204	False	0.0539032507398708	False	1.6310062322466101	ENSG00000206337
awhole	2	28	0.704888978354927	0.0862577863450222	-0.0934988828467522	0.721	0.054000000000000006	True	0.0	False	9.6038471491422e-05	False	0.0	ENSG00000279344
awhole	2	6	0.6920537491667039	0.0917155683520788	0.337856481525166	0.6459999999999999	0.17	True	0.0	False	0.00011185879519704	False	0.0	ENSG00000280119
awhole	8	116	0.5728832549550401	0.0515252604770935	-0.17224937394616197	0.46399999999999997	0.43799999999999994	True	0.002	False	0.0031739322360933	False	0.0	ENSG00000279873
awhole	3	283	0.258556191470285	0.13000200645024199	0.509197254220205	0.157	0.359	True	0.003	False	0.00635933578239012	False	0.0	ENSG00000279039
awhole	10	2	0.22732807717830103	0.0575807898625139	0.166505687761949	0.31	0.16899999999999998	True	0.0	False	1.95021657838357e-05	False	0.0	ENSG00000258682
awhole	34375	37391	0.0009007393643183369	0.0026297688352201302	0.010260594396493999	0.0	0.0	True	0.0	False	0.0	False	1.5670022895671698	ENSG00000255717
awhole	2	302	0.7421209405704671	0.0864511513498194	-0.0541347814464239	0.69	0.368	True	0.005	False	0.00713429736857907	False	0.0	ENSG00000236064
awhole	54	86	0.33202794520816403	0.0230562960110471	-0.0669238878325455	0.32899999999999996	0.027000000000000003	False	0.00700000000000001	False	0.00614823557718536	False	0.0	ENSG00000274605
chr15	1	129	0.866506728250553	0.126942596007983	-0.133493271749447	0.866	0.29600000000000004	False	0.0	False	0.00214053784587209	False	0.0	ENSG00000279212
awhole	14	22	0.6263636897670141	0.0383058979973663	0.134639104430351	0.49700000000000005	0.06	True	0.002	False	0.000738256427349482	False	0.0	ENSG00000261438
awhole	16	91	0.358114365061372	0.0533584654612255	-0.210143256367283	0.174	0.040999999999999995	False	0.001	False	0.00310923446555622	False	0.0	ENSG00000268912
awhole	12	256	0.182828946225845	0.0468047907990293	-0.0649035885196836	0.369	0.11900000000000001	True	0.00700000000000001	False	0.008260921616918491	False	0.0	ENSG00000272145
awhole	4	104	0.984217218602849	0.0381942159203528	-0.0659399650252215	0.977	0.384	True	0.001	False	0.0035359021958988298	False	0.0	ENSG00000258365
chr1	88	1	1.11022302462516e-16	0.142563904599562	-0.5701811047367671	0.0	0.0	False	0.001	False	8.80115745256482e-05	False	0.0	ENSG00000260971
awhole	3	142	0.529029746085484	0.0887097100232521	0.194347921850923	0.474	0.386	True	0.005	False	0.0052965362405093	False	0.0	ENSG00000278934
awhole	2	39	0.15313445252285401	0.15064096177804	-0.45191333441515297	0.204	0.053	False	0.0	False	0.000721285253996062	False	0.0	ENSG00000245017
chr7	1	1	0.812306678123582	0.129391485234741	0.187693321876418	0.8109999999999999	0.42	True	0.0	False	6.7463267490186504e-06	False	0.0	ENSG00000270061
chr1	71	1	0.7401452222766429	0.0140795463128368	0.0497612789913529	0.667	0.22	True	0.001	False	7.899468500682791e-05	False	0.0	ENSG00000248079
chr20	46	1	0.617954622982172	0.0222825103789946	-0.0138067610896624	0.47600000000000003	0.479	False	0.0	False	0.000560176453817673	False	0.0	ENSG00000250131
awhole	923	2831	0.27961127365541605	0.00667368270865584	0.024049859150532	0.213	0.0	True	0.008000000000000009	False	7.79057791782112e-05	False	3.40397592510269	ENSG00000230530
chr20	1	1	0.568491326763522	0.148922321467485	-0.43150867323647796	0.56	0.293	False	0.0	False	3.59536030622998e-05	False	0.0	ENSG00000276529
awhole	21	517	0.688068596928923	0.0308927553394426	0.107800265559888	0.46799999999999997	0.024	True	0.00600000000000001	False	0.0162396874543803	False	0.0	ENSG00000233251
awhole	2	3	0.130928377876804	0.18526505604566298	-0.7410033556527801	0.078	0.027000000000000003	False	0.0	False	2.09489943592267e-05	False	0.0	ENSG00000275437
awhole	7	5	0.159806587950176	0.117751322629257	-0.47207305931164795	0.036000000000000004	0.00900000000000001	False	0.0	False	0.00026022656868995896	False	0.0	ENSG00000251379
awhole	6	3	0.0363513416738326	0.110790515414974	0.44302972763813897	0.07	0.028999999999999998	True	0.0	False	6.17952654701215e-05	False	0.0	ENSG00000258738
awhole	4	400	0.0653058009086296	0.14024861303968802	-0.55315768319542	0.0590000000000001	0.19399999999999998	True	0.0060000000000000105	False	0.007817349742662679	False	0.0	ENSG00000261019
awhole	2	2	0.3768271878836021	0.12274735615989901	-0.15560483818958898	0.35	0.35	False	0.0	False	5.84191721648697e-05	False	0.0	ENSG00000277969
awhole	3	178	0.647452631654142	0.0752477322555131	-0.0573740123589066	0.624	0.207	True	0.004	False	0.00384343652024932	False	0.0	ENSG00000175746
awhole	265	26	2.95209817657849e-06	0.0410981793666724	0.159870176040572	0.0	0.001	True	0.005	False	0.00678500977592189	False	0.0	ENSG00000227486
chr2	7	1	0.36185670113426593	0.0756208094733993	0.301261100167544	0.209	0.09	True	0.0	False	7.43348779725927e-05	False	0.0	ENSG00000186615
chr7	1	135	0.644146229800903	0.14104708859339402	-0.35585377019909703	0.636	0.494	False	0.004	False	0.00152724286292449	False	0.0	ENSG00000273151
chr8	1	12	0.5906453070325539	0.14562953507594	-0.4093546929674461	0.57	0.455	False	0.001	False	0.000321403048048508	False	0.0	ENSG00000261504
awhole	43	207	0.8186824616191719	0.0145667900509742	0.0378682085967652	0.835	0.05	True	0.00600000000000001	False	0.0060757559685154	False	0.0	ENSG00000258302
awhole	223	3	0.284053057984354	0.0124472616625855	0.0334137443308604	0.255	0.192	True	0.004	False	0.00163701609118549	False	0.0	ENSG00000257621
chr20	1	1	0.208946699551567	0.203539266684563	0.791053300448433	0.201	0.087	True	0.0	False	1.73173159333517e-05	False	0.0	ENSG00000253669
awhole	5	2	0.41705315364235795	0.0573108294217395	0.16046264838617	0.603	0.278	True	0.0	False	7.0413299987359696e-06	False	0.0	ENSG00000197099
awhole	66	2	0.264211299211582	0.0233573346475456	-0.0711362027823701	0.24100000000000002	0.183	False	0.0	False	0.000119976155631418	False	0.0	ENSG00000233184
chr15	2	1	0.46200562160988895	0.11528189202583099	-0.0867472091143089	0.40700000000000003	0.415	False	0.0	False	4.05917005119605e-06	False	0.0	ENSG00000245556
awhole	746	1230	7.17801709748667e-06	0.0271715113904312	0.109016776656378	0.0	0.0	True	0.125	False	0.06200540600352599	False	2.0379067198848797	ENSG00000227398
awhole	2	3	0.5640878068784871	0.11032216749637101	0.436249371175459	0.408	0.11	True	0.0	False	3.93758805519173e-05	False	0.0	ENSG00000246084
chr6	1	1	0.518376233187949	0.153229800579222	-0.481623766812051	0.527	0.233	False	0.0	False	8.02665110455347e-06	False	0.0	ENSG00000279573
awhole	2	333	0.3807732534179071	0.109995452192638	-0.287765781303193	0.434	0.391	True	0.008000000000000009	False	0.00426242541394006	False	0.0	ENSG00000280432
awhole	11	2	0.38111465569699704	0.0544880020708977	0.21347961835120202	0.298	0.11800000000000001	True	0.0	False	0.00043719075339399	False	0.0	ENSG00000279348
awhole	2	16	0.0307816460790229	0.21027407016286398	0.8371897545706859	0.023	0.015	True	0.0	False	0.000353657420968156	False	0.0	ENSG00000279799
awhole	2	491	0.3974250781529529	0.11167918971017599	-0.208172569253636	0.426	0.35600000000000004	False	0.012	False	0.007191576135064491	False	0.0	ENSG00000268069
awhole	5	8	0.0587029788355696	0.14421124947704902	-0.57716235779695	0.019	0.011000000000000001	False	0.0	False	8.97529207232184e-05	False	0.0	ENSG00000261519
awhole	17535	26887	0.0756359909492577	0.00264111729941663	0.0106265641698011	0.018	0.0	True	0.0	False	0.0	False	1.57552868264761	ENSG00000177410
awhole	19	181	0.337685501704873	0.0263329755323005	0.081292041577071	0.6920000000000001	0.39299999999999996	False	0.00800000000000001	False	0.00485880073820755	False	0.0	ENSG00000270019
awhole	238	7	0.0231632374303679	0.0218669988453691	-0.0850404502457809	0.02	0.02	False	0.002	False	0.0035865747614053397	False	0.0	ENSG00000244879
awhole	2	212	0.190400559472489	0.141594455653799	-0.42271877031414895	0.257	0.42700000000000005	False	0.00600000000000001	False	0.00451781645456617	False	0.0	ENSG00000261616
awhole	3	2	0.14817300231676	0.11389861825536698	0.262433677669964	0.251	0.205	True	0.0	False	6.3042619547149e-05	False	0.0	ENSG00000248964
chr7	1	774	0.13258505787442998	0.219354104359447	-0.8674149421255699	0.11699999999999999	0.095	False	0.008000000000000009	False	0.0105095595983464	False	0.0	ENSG00000239467
awhole	50	145	0.10553706733186399	0.0419032213780947	0.165253269488525	0.054000000000000006	0.035	True	0.001	False	0.0060244853178445	False	0.0	ENSG00000215533
chr6	1	5	0.5659410476056012	0.148922321467485	0.43405895239439896	0.5589999999999999	0.254	True	0.0	False	0.00012459165729783502	False	0.0	ENSG00000227375
awhole	2567	68411	0.0104146497063798	0.00923973584921513	0.0368518468851866	0.002	0.0	True	0.002	False	0.0075072129945456	False	1.25298766751584	ENSG00000235437
chr7	1	1	0.6793082245009109	0.137204812769251	-0.320691775499089	0.672	0.35700000000000004	False	0.0	False	8.521081357981691e-05	False	0.0	ENSG00000214894
chrX	1	1	0.826518432876202	0.12863722128301802	0.17348156712379803	0.8270000000000001	0.409	True	0.0	False	1.7559499385644298e-06	False	0.0	ENSG00000272508
chr3	1	2	0.309502078649907	0.18461496972242702	-0.690497921350093	0.3	0.115	False	0.0	False	1.35353510362091e-05	False	0.0	ENSG00000280054
awhole	3	274	0.0680489343239882	0.132150377651643	-0.45511565282136207	0.158	0.11599999999999999	False	0.00600000000000001	False	0.0044771165620041105	False	0.0	ENSG00000272914
awhole	3480	30	0.000309699848932588	0.008248412225947391	0.0330702272851451	0.001	0.0	True	0.131	False	0.139548694956043	False	0.0	ENSG00000231721
awhole	13	14	0.618653996261723	0.0320220341471824	-0.0890184523220652	0.726	0.32	False	0.001	False	0.00105478038186924	False	0.0	ENSG00000269696
chr3	1	344	0.8151993136535959	0.129391485234741	0.18480068634640398	0.805	0.267	True	0.003	False	0.00325130327300971	False	0.0	ENSG00000185332
chr11	1	3	0.998157835648058	0.125	-0.0018421643519421801	0.998	0.34700000000000003	False	0.0	False	2.9529200900490997e-05	False	0.0	ENSG00000262528
chrY	95	39	5.8831453035868e-06	0.0699204252161442	0.279315673038192	0.0	0.0	True	0.052000000000000005	False	0.0487425043529552	False	0.0	ENSG00000176728
chr1	1	1	0.960519837483847	0.125232034900834	0.0394801625161532	0.9470000000000001	0.485	True	0.0	False	9.3992353411565e-07	False	0.0	ENSG00000273487
awhole	6	7	0.4759138868465129	0.0549295909925591	-0.0554948582827188	0.569	0.147	True	0.0	False	0.000491927041856854	False	0.0	ENSG00000232533
chr4	1	1	0.7259896173560431	0.134230261635838	0.274010382643957	0.693	0.369	True	0.0	False	1.6717963564616399e-06	False	0.0	ENSG00000279917
awhole	110	6	0.582458269349391	0.0114468468452714	-0.0204677190291616	0.672	0.386	False	0.003	False	0.0015047927078046801	False	0.0	ENSG00000271533
awhole	14	3	0.568013068749007	0.0260253738732413	-0.0761490764291106	0.8320000000000001	0.331	False	0.0	False	0.000265259015088559	False	0.0	ENSG00000238039
chr17	1	7	0.7274300936855291	0.134230261635838	-0.272569906314471	0.73	0.45299999999999996	False	0.0	False	0.000237167990786546	False	0.0	ENSG00000242258
chr12	1	1	0.381354538821591	0.17286585708503197	-0.6186454611784089	0.409	0.20600000000000002	False	0.0	False	2.7987179530564202e-06	False	0.0	ENSG00000269997
awhole	3	169	0.33128438231142104	0.0930551065158762	-0.34646251773228104	0.415	0.08199999999999999	False	0.011000000000000001	False	0.00538114987136207	False	0.0	ENSG00000204044
chr14	1	1	0.0531852976183058	0.236828729613484	0.9468147023816941	0.051	0.031	True	0.0	False	2.17107555998686e-05	False	0.0	ENSG00000260918
awhole	48	73	0.473965603513942	0.0263446306945099	0.0705519946793145	0.28600000000000003	0.048	True	0.002	False	0.0039060672707986704	False	0.0	ENSG00000229563
chr3	1	2	0.293654958133589	0.188069830911378	0.7063450418664108	0.292	0.154	True	0.0	False	2.4155861201080604e-05	False	0.0	ENSG00000279439
awhole	11	35	0.00271652814430934	0.118119119438399	0.464239326385118	0.002	0.006999999999999999	True	0.001	False	0.0010215051785751302	False	0.0	ENSG00000226686
chr6	1	1	0.0453103810844935	0.238556131594427	0.9546896189155071	0.048	0.026000000000000002	True	0.0	False	4.60171244942575e-06	False	0.0	ENSG00000279591
awhole	4	3	0.00986158248581825	0.14810906987736097	0.5602148242781639	0.038	0.034	True	0.0	False	1.82271248851951e-05	False	0.0	ENSG00000246366
awhole	22	10	0.0803967968672783	0.0454025440719877	0.0526761318036235	0.17	0.256	True	0.001	False	0.000533833649828397	False	0.0	ENSG00000265148
chr15	2	1	0.880985626173382	0.0758332373798913	-0.0110910953298133	0.846	0.48700000000000004	False	0.0	False	6.165143424741171e-05	False	0.0	ENSG00000280205
chr17	1	56	0.50554771775844	0.15588533609649	0.49445228224156	0.518	0.48700000000000004	False	0.004	False	0.0031202976800596104	False	0.0	ENSG00000267123
awhole	2	6	0.690074131751452	0.0868233763609895	-0.297072110230156	0.675	0.44799999999999995	False	0.0	False	0.00011204211119286699	False	0.0	ENSG00000272009
awhole	19	101	0.419298819895066	0.0374492354760866	0.13273013279320697	0.363	0.40399999999999997	True	0.002	False	0.00227456914974511	False	0.0	ENSG00000279752
awhole	3297	2817	1.2027065024233802e-05	0.008904983811934929	0.0351599418680659	0.0	0.0	True	0.205	False	0.115648146981371	False	1.32556414268131	ENSG00000197989
awhole	17	3	0.27909078738883397	0.0497725961926398	0.191175128570678	0.21100000000000002	0.106	True	0.0	False	0.000254613967400008	False	0.0	ENSG00000116883
chr11	1	1	0.23502268048423	0.19765147194948302	0.7649773195157701	0.24	0.107	True	0.0	False	3.40522246533581e-06	False	0.0	ENSG00000227115
chr2	1	1	0.9058082720286059	0.126098908733823	0.0941917279713942	0.903	0.433	True	0.0	False	3.86880691594094e-06	False	0.0	ENSG00000280279
awhole	4	25	0.374985236651637	0.0718889777562548	0.260504685974849	0.496	0.282	True	0.0	False	0.0007014487861524139	False	0.0	ENSG00000272906
chr17	1	129	0.62129916812728	0.142838297998478	-0.37870083187271997	0.628	0.24600000000000002	False	0.0070000000000000106	False	0.00491054006812441	False	0.0	ENSG00000246022
chr1	1	1	0.617341809322758	0.143162867987371	0.382658190677242	0.602	0.327	True	0.0	False	6.71603482471639e-06	False	0.0	ENSG00000268061
awhole	22	2	0.116135522726898	0.0390062629427029	0.15318565947090498	0.282	0.109	True	0.0	False	0.000803609881286915	False	0.0	ENSG00000272758
chr4	1	1	0.8206434150110121	0.129391485234741	-0.17935658498898802	0.794	0.401	False	0.0	False	1.61186403426772e-05	False	0.0	ENSG00000243004
chr2	1	1	0.44900538197285994	0.162618849290591	0.55099461802714	0.457	0.235	True	0.0	False	1.39144923227974e-06	False	0.0	ENSG00000272777
awhole	9	11	0.0432364017053322	0.0992482370247301	0.329447502110432	0.044000000000000004	0.113	True	0.001	False	0.000280823492806004	False	0.0	ENSG00000272686
chr2	1	40	0.338830433116155	0.18022292461200604	-0.661169566883845	0.32	0.324	False	0.001	False	0.000853503398102751	False	0.0	ENSG00000260423
awhole	3	50	0.8777599964207171	0.0556653643947213	0.10219080633953698	0.889	0.45399999999999996	False	0.0	False	0.000394523276799896	False	0.0	ENSG00000267414
awhole	2	46	0.314319873555107	0.139520258586645	0.551938550248543	0.22899999999999998	0.298	True	0.0	False	0.000338015739428932	False	0.0	ENSG00000229807
awhole	101	21	0.402816855711841	0.0142686611908318	-0.0282195293645218	0.485	0.435	False	0.001	False	0.0011674050259262699	False	0.0	ENSG00000224660
awhole	2	3	0.00560781404701904	0.22965069736842897	0.919405526827787	0.004	0.003	True	0.0	False	1.8307693854691103e-05	False	0.0	ENSG00000269399
awhole	47	37	0.0603469981084418	0.0617736660606611	-0.24637011418062305	0.003	0.175	False	0.00600000000000001	False	0.00559211298641893	False	0.0	ENSG00000261386
awhole	11	2	0.361416591105142	0.0427762463494966	0.162106670121545	0.514	0.184	True	0.0	False	0.000115134547120754	False	0.0	ENSG00000248508
chr6	16	1	0.125512342630071	0.0680304399628162	-0.18899180997054	0.0620000000000001	0.08800000000000001	False	0.001	False	0.00040459292265127	False	0.0	ENSG00000237356
chr3	1	10	0.313523264376508	0.183844565116585	0.686476735623492	0.314	0.243	True	0.001	False	0.000384663178462752	False	0.0	ENSG00000279369
awhole	17	117	0.68793559905183	0.0271751680444859	-0.0878827272144707	0.746	0.489	True	0.004	False	0.00574051332556713	False	0.0	ENSG00000274578
chr9	2	1	0.540291916534424	0.0913632300874045	-0.264287212639772	0.633	0.26899999999999996	False	0.0	False	1.3569836115445698e-05	False	0.0	ENSG00000278970
chr3	1	251	0.019286440696582	0.244618997082689	-0.980713559303418	0.023	0.21100000000000002	False	0.002	False	0.00441602930704055	False	0.0	ENSG00000282381
awhole	2	162	0.121485411673771	0.164411741975549	-0.6249762923963579	0.125	0.0620000000000001	False	0.005	False	0.00294716061791167	False	0.0	ENSG00000232233
chr2	1	84	0.145354658267172	0.215623512066125	0.854645341732828	0.13	0.27699999999999997	True	0.0	False	0.0009195167225133359	False	0.0	ENSG00000183242
chr7	1	1	0.0338211371052344	0.24174449657276897	0.9661788628947661	0.036000000000000004	0.021	True	0.0	False	3.70075245014201e-05	False	0.0	ENSG00000280063
awhole	12	20	0.15076908685121101	0.0684810556741131	-0.267842608420582	0.122	0.259	False	0.003	False	0.000387640758045649	False	0.0	ENSG00000245888
awhole	8078	8	0.0	0.00705037196078816	0.0156260865203124	0.0	0.0	True	0.16699999999999998	False	0.160318604393448	False	0.0	ENSG00000261553
awhole	435	16	0.20505520243258998	0.008746162189958221	0.02075993649136	0.244	0.32	True	0.016	False	0.0073234155254569	False	0.0	ENSG00000245910
chr12	1	1	0.642204821299645	0.14104708859339402	-0.357795178700355	0.654	0.326	False	0.0	False	0.000159009198020366	False	0.0	ENSG00000272589
awhole	266	2111	0.0202273715274931	0.0257319065055527	0.10207482480089901	0.002	0.0	True	0.39299999999999996	False	0.126661665846735	False	1.6264521773049199	ENSG00000230630
awhole	2539	291	0.00047710564959246903	0.0101973591579948	0.0403498585966346	0.001	0.0	True	0.256	True	0.285828706188667	True	0.0	ENSG00000260032
awhole	3	45	0.408589997790351	0.10493039924895599	-0.310482970326952	0.309	0.46299999999999997	False	0.001	False	0.000565306543643396	False	0.0	ENSG00000274943
awhole	10	106	0.384144936493425	0.0449237662021393	0.163703727032706	0.504	0.07	True	0.004	False	0.00343335860223482	False	0.0	ENSG00000258754
chr12	1	115	0.0133141958854486	0.246924433791297	-0.986685804114551	0.011000000000000001	0.441	True	0.002	False	0.00299991050855497	False	0.0	ENSG00000257167
awhole	2	184	0.00341622054048307	0.23798882879817299	-0.953530537968085	0.001	0.192	True	0.002	False	0.00263099302630754	False	0.0	ENSG00000281189
awhole	2	2	0.40112333204767	0.108101637891451	0.356071256640686	0.47100000000000003	0.235	True	0.0	False	1.40983371367254e-05	False	0.0	ENSG00000269176
awhole	4	9	0.19570943233438298	0.101954456120356	-0.390387974583854	0.235	0.025	False	0.001	False	0.000334900115855019	False	0.0	ENSG00000248663
awhole	3	1810	0.377652565341325	0.100768740126884	-0.210130672455462	0.33799999999999997	0.462	True	0.002	False	0.00135349962999132	False	15.5808424017295	ENSG00000228427
awhole	839	17846	0.960981910294945	0.0018569260006842398	0.0043375560836249605	1.0	0.0	True	0.002	False	0.000256590619816532	False	1.90674225283027	ENSG00000276107
chr3	1	81	0.297013122595641	0.186798215652613	-0.702986877404359	0.28300000000000003	0.44799999999999995	False	0.003	False	0.00152627220461354	False	0.0	ENSG00000224957
awhole	12	3	0.242700698610469	0.0485834649475667	0.108404755986447	0.35700000000000004	0.254	True	0.0	False	2.82433744438482e-05	False	0.0	ENSG00000253738
awhole	39	92	0.35925906519887	0.0297460982930851	0.0688420537177576	0.256	0.015	True	0.00600000000000001	False	0.00525428502302439	False	0.0	ENSG00000234663
chr12	1	1	0.93078964836615	0.125550963789089	-0.0692103516338498	0.937	0.44299999999999995	False	0.0	False	1.44062693563374e-06	False	0.0	ENSG00000258303
chr2	1	10	0.8222529538736411	0.12863722128301802	0.177747046126359	0.8390000000000001	0.28300000000000003	True	0.0	False	2.01491758270445e-05	False	0.0	ENSG00000278831
awhole	3	19	0.973466873623976	0.0454610308185072	-0.08023377599787	0.987	0.401	False	0.001	False	0.000249853978652181	False	0.0	ENSG00000260000
awhole	4	113	0.13569788589171	0.0997203568890195	-0.35770732499972296	0.23	0.374	False	0.003	False	0.0023286038982584	False	0.0	ENSG00000241388
awhole	2	2	0.684930620635774	0.0999999166950767	0.0105056730402791	0.5429999999999999	0.494	True	0.0	False	6.57846767326831e-06	False	0.0	ENSG00000259891
awhole	17	52	0.728120793186665	0.0301445675315773	-0.0467096570636201	0.623	0.315	False	0.001	False	0.00113985813887085	False	0.0	ENSG00000257509
awhole	15	2	0.235929778787053	0.0703236261024383	-0.275668341521873	0.0669999999999999	0.027999999999999997	False	0.0	False	8.2458917699979e-05	False	0.0	ENSG00000231028
awhole	22	312	0.302104043937784	0.0404406801268389	0.0879377232101466	0.24600000000000002	0.16	False	0.00600000000000001	False	0.00480569772630346	False	0.0	ENSG00000272356
awhole	29	508	0.126052067639915	0.0528002545315343	-0.209763081152674	0.053	0.397	True	0.013	False	0.00904804901894696	False	0.0	ENSG00000278576
