chr.names	query.population	reference.population	relative.distances.ks.p.value	relative.distances.ecdf.deviation.area	relative.distances.ecdf.area.correlation	relative.distances.ecdf.deviation.area.p.value	scaled.absolute.min.distance.sum.p.value	scaled.absolute.min.distance.sum.lower.tail	jaccard.measure.p.value	jaccard.measure.lower.tail	projection.test.p.value	projection.test.lower.tail	projection.test.obs.to.exp	lnc
chr6	1	1	0.20003642846717898	0.20514642200301603	0.7999635715328209	0.196	0.10400000000000001	True	0.0	False	9.384917374566369e-06	False	0.0	ENSG00000259319
awhole	15	5542	0.0664103614662885	0.0637971035431193	0.249516446887501	0.11699999999999999	0.018000000000000002	True	0.0	False	1.2065127439231401e-05	False	5.362824179418401	ENSG00000176912
awhole	585	65734	0.850627561981356	0.00417694823467048	0.00565090028297743	0.81	0.0	True	0.0	False	8.33955127177433e-12	False	1.69313573799946	ENSG00000233184
awhole	7	3	0.8065287263441551	0.057076791838326	-0.21603828762150798	0.48200000000000004	0.153	False	0.0	False	7.651466801883441e-05	False	0.0	ENSG00000245556
awhole	7	7	0.0384245211793032	0.11813841624955099	-0.446878028631716	0.028999999999999998	0.008000000000000009	False	0.001	False	0.0018914078293503802	False	0.0	ENSG00000279348
awhole	57	22	0.0078754228680773	0.0432124043788511	-0.12576514873328398	0.025	0.158	False	0.0	False	0.00099190403853211	False	0.0	ENSG00000230333
awhole	4	283	0.781740784112789	0.0481915652436113	-0.0348193072961323	0.862	0.133	False	0.003	False	0.00304082834836028	False	0.0	ENSG00000261302
awhole	17297	281	9.58711301808357e-05	0.004402973929151821	0.0169839966590004	0.0	0.0	True	0.015	False	0.000575010134509779	False	1.72757053616191	ENSG00000177410
awhole	2564	941	0.0264443507803244	0.00904865678475428	0.036206368687508	0.002	0.0	True	0.01	False	0.0344868185787548	False	1.5710100192897498	ENSG00000235437
chr12	1	1	0.472322986698159	0.16056233199640196	-0.527677013301841	0.45899999999999996	0.23399999999999999	False	0.0	False	7.045566107088949e-06	False	0.0	ENSG00000226087
awhole	7	5	0.749908491598734	0.0474075808893808	-0.0117555742979774	0.628	0.498	True	0.001	False	0.000315606742889329	False	0.0	ENSG00000255284
chr19	1	1	0.226091351105101	0.19944976745709803	-0.7739086488948991	0.226	0.10099999999999999	False	0.0	False	8.73457562655666e-06	False	0.0	ENSG00000260966
awhole	2	42	0.780615156787779	0.0760561738991149	-0.164992566983679	0.8290000000000001	0.221	False	0.0	False	0.0047433884771215205	False	0.0	ENSG00000235026
awhole	38	82	0.49195085283577894	0.017618365989534	0.0224428755913082	0.746	0.29	True	0.003	False	0.00808628945741041	False	0.0	ENSG00000231689
awhole	1470	19684	0.521325495547048	0.00464030999625684	-0.00554325991762883	0.312	0.0	True	0.0	False	8.88178419700125e-16	False	1.56797393773784	ENSG00000261441
chr17	1	1	0.515522474441654	0.15488116782873598	0.484477525558346	0.504	0.275	True	0.0	False	5.58508638293098e-06	False	0.0	ENSG00000279917
awhole	4	2	0.130298760119574	0.122662830386909	-0.48089494515422604	0.106	0.027999999999999997	False	0.0	False	2.33730710615943e-05	False	0.0	ENSG00000260196
chr17	1	45	0.46161405823919294	0.16056233199640196	0.538385941760807	0.45899999999999996	0.258	True	0.008000000000000009	False	0.00548705310315745	False	0.0	ENSG00000242258
awhole	59	39	0.479841750287702	0.024036205644762994	0.0888008863212235	0.284	0.496	False	0.0	False	9.473900820844431e-06	False	227.454108219907	ENSG00000229563
chr16	5	1	0.685894087464796	0.052384130990098	0.0755577911018848	0.711	0.364	True	0.0	False	0.00022015289727095297	False	0.0	ENSG00000269793
chr3	1	1	0.6996161220131011	0.13602910988616398	0.300383877986899	0.695	0.354	True	0.0	False	5.60274776506553e-06	False	0.0	ENSG00000279439
awhole	7	7	0.5074554575670079	0.0605885589108907	-0.108321553403385	0.39	0.37799999999999995	False	0.0	False	8.81621654800213e-05	False	0.0	ENSG00000226686
awhole	19	20	0.176826656994284	0.0584413676978979	-0.110992386216959	0.083	0.187	False	0.001	False	0.000874869985042048	False	0.0	ENSG00000259865
chr9	1	4	0.822459489142797	0.12863722128301802	0.17754051085720302	0.807	0.496	False	0.0	False	0.000505185468893332	False	0.0	ENSG00000272501
awhole	6	8	0.638359828267376	0.055154263711695996	0.0575088908270365	0.547	0.308	False	0.0	False	0.000930282264674842	False	0.0	ENSG00000242516
chr17	1	2	0.0981359013902978	0.22592010152560302	0.901864098609702	0.09699999999999999	0.085	True	0.0	False	3.49157980966686e-05	False	0.0	ENSG00000268119
awhole	15	8	0.481794665764485	0.0318413598054694	-0.10829724577674901	0.643	0.39399999999999996	False	0.0	False	0.000592167046946646	False	0.0	ENSG00000235244
chr6	1	1	0.551628898189799	0.15064096177804	0.44837110181020096	0.551	0.263	True	0.0	False	1.57488632179792e-06	False	0.0	ENSG00000224376
awhole	2	479	0.48661129026190403	0.0952067224206294	0.241681741890524	0.5870000000000001	0.456	True	0.0	False	0.00026529076601034	False	30.697919116477102	ENSG00000232671
awhole	3	5	0.7407698813952092	0.0729990663460078	0.228136421675314	0.632	0.33299999999999996	True	0.0	False	7.77043905456631e-05	False	0.0	ENSG00000272009
chr12	1	2	0.0638571822065499	0.23453938386428896	-0.9361428177934499	0.069	0.024	False	0.0	False	2.1076672198860897e-05	False	0.0	ENSG00000260296
awhole	479	4	0.0008892732219990539	0.022364784692398998	0.0897204557636506	0.0	0.016	True	0.053	False	0.0452432171350501	False	0.0	ENSG00000197989
chr5	80	1	0.176517165316763	0.0200246350920148	-0.0740929019540724	0.312	0.131	False	0.0	False	0.00010840109823495601	False	0.0	ENSG00000226419
awhole	67	44	0.6415705460127591	0.0142279357874977	0.040947372931833	0.684	0.45399999999999996	True	0.012	False	0.00819018347736677	False	0.0	ENSG00000116883
chr9	1	1	0.6689416764369699	0.13855538033801998	-0.33105832356303	0.6809999999999999	0.312	False	0.0	False	1.56797892802985e-06	False	0.0	ENSG00000268201
awhole	2	3	0.51966237615906	0.0951367591178272	0.317435023211583	0.594	0.313	True	0.0	False	0.000136942474701307	False	0.0	ENSG00000272906
chr7	2	1	0.30703223062055895	0.14475119020087	-0.5769368391882739	0.218	0.098	False	0.0	False	2.91190077472692e-06	False	0.0	ENSG00000248724
chr17	1	153	0.7703116587376541	0.13151075581457902	-0.22968834126234602	0.772	0.326	False	0.008000000000000009	False	0.0188470721794103	False	0.0	ENSG00000246022
chr8	7	1	0.5487711686682921	0.0536319479052084	0.0046944692048978	0.503	0.493	False	0.0	False	1.28772719434345e-05	False	0.0	ENSG00000278390
chr3	2	1	0.19182183521594098	0.14365079774065198	0.510882873579635	0.20800000000000002	0.11699999999999999	True	0.0	False	2.3732110304153197e-05	False	0.0	ENSG00000225329
awhole	6	7	0.75684179412656	0.0486559038079924	0.13070253924579903	0.659	0.313	True	0.0	False	0.000139799477642422	False	0.0	ENSG00000272686
awhole	3	21	0.7724914962162129	0.0676108212510098	0.0288586460704199	0.713	0.268	False	0.001	False	0.000875933297536768	False	0.0	ENSG00000267414
chr3	1	1	0.443200858572935	0.16389585845321603	0.5567991414270649	0.434	0.22899999999999998	True	0.0	False	2.56435395005195e-05	False	0.0	ENSG00000233930
chr9	18	1	0.20110405193301398	0.0398529079647989	0.12399413740305999	0.345	0.19	True	0.0	False	8.84389887129133e-05	False	0.0	ENSG00000237356
chr6	1	1	0.62692506800362	0.142319710484705	-0.37307493199638003	0.622	0.304	False	0.0	False	1.2411743501861099e-06	False	0.0	ENSG00000255224
awhole	5	6	0.245005863576505	0.0909062682686294	-0.35496381584908704	0.187	0.12	False	0.0	False	0.000248000825418648	False	0.0	ENSG00000260942
awhole	544	51232	0.672656953448478	0.0057444807762552395	0.0181997573781343	0.5529999999999999	0.0	True	0.0	False	0.0	False	1.9034878192476201	ENSG00000196696
chr3	3	1	0.0579532892658451	0.165680688907679	0.6411153312818271	0.036000000000000004	0.025	True	0.0	False	3.5250369810890803e-06	False	0.0	ENSG00000226266
chr12	1	1	0.7942551609465779	0.13014534448074802	0.205744839053422	0.779	0.408	True	0.0	False	1.2988152216619802e-05	False	0.0	ENSG00000281974
awhole	19	5	0.238926814144612	0.0511374123965514	0.202168534826745	0.185	0.07400000000000001	True	0.001	False	0.00354893064459472	False	0.0	ENSG00000249464
chr11	1	1	0.00774464550605147	0.248620616929637	-0.9922553544939491	0.005	0.0060000000000000105	False	0.0	False	4.9079619446335e-06	False	0.0	ENSG00000238287
chr3	1	17	0.7363310783617472	0.133604461047144	0.263668921638253	0.746	0.41700000000000004	False	0.0	False	0.000717282831331545	False	0.0	ENSG00000282381
awhole	2	2	0.0597537025534456	0.18983642932425898	0.7435085785379321	0.040999999999999995	0.035	True	0.0	False	0.000142951582361439	False	0.0	ENSG00000233723
awhole	10	743	0.7961249684006558	0.0298927669861956	-0.0294740751176599	0.868	0.2	False	0.02	False	0.000724800501790801	False	24.6489138959556	ENSG00000280721
awhole	3	226	0.0243230328730877	0.17149531811549698	0.648528675803559	0.031	0.018000000000000002	True	0.0	False	0.000108418582547287	False	55.3367604906717	ENSG00000262877
awhole	14796	133	0.0	0.0108729379672131	0.043093748092394996	0.0	0.0	True	0.0070000000000000106	False	0.00111269672025993	False	1.9579049467030099	ENSG00000261553
awhole	8	26	0.22786400262092102	0.07228876178211201	-0.226162018240132	0.195	0.268	False	0.002	False	0.00339359355247404	False	0.0	ENSG00000272589
chr12	1	4	0.556212143228775	0.148922321467485	0.44378785677122495	0.5329999999999999	0.226	True	0.0	False	0.000610503180300315	False	0.0	ENSG00000257167
awhole	13	19	0.208517591995786	0.0776238121278016	-0.28059357389233197	0.0629999999999999	0.076	True	0.001	False	0.00238798387629435	False	0.0	ENSG00000226383
chr15	2	1	0.511480815459201	0.0942393979198271	-0.29920560098578697	0.602	0.25	False	0.0	False	9.86531476938612e-05	False	0.0	ENSG00000260566
awhole	2	2	0.405904429359955	0.120963380614729	0.127773407558718	0.366	0.40299999999999997	True	0.001	False	0.000388502485875963	False	0.0	ENSG00000238121
chr2	1	1	0.7361965810407759	0.133604461047144	0.263803418959224	0.722	0.355	True	0.0	False	8.848295860119929e-06	False	0.0	ENSG00000261051
chr9	1	1	0.197792376713339	0.20514642200301603	-0.802207623286661	0.191	0.107	False	0.0	False	7.96273169878514e-06	False	0.0	ENSG00000234772
chr3	1	1	0.0824613525510172	0.230263131743625	-0.917538647448983	0.09	0.043	False	0.0	False	1.25570134423825e-06	False	0.0	ENSG00000259488
awhole	2	2	0.9052592666554721	0.0742258908454146	0.0011350252899773301	0.861	0.461	True	0.0	False	3.82374664200658e-05	False	0.0	ENSG00000259891
awhole	9932	252	0.0008872841230327391	0.0039068646028054	0.0145015573636482	0.00900000000000001	0.0	True	0.012	False	0.00010741288807314399	False	2.36382518686335	ENSG00000258399
chr2	1	1	0.28924937131578005	0.18918835437357803	-0.71075062868422	0.27699999999999997	0.125	False	0.0	False	1.4385190283072699e-05	False	0.0	ENSG00000198468
chr10	18	1	0.7457977157683471	0.0190678233451815	-0.0175484729776365	0.927	0.47	False	0.0	False	3.96861195604004e-05	False	0.0	ENSG00000237298
awhole	13	47	0.8841836930427059	0.0211767083445248	0.0544008996022627	0.9640000000000001	0.24600000000000002	False	0.005	False	0.0050768688276084896	False	0.0	ENSG00000255874
chr6	1	1	0.0416083209827216	0.23956140585769	-0.958391679017278	0.046	0.017	False	0.0	False	1.0432890057088302e-05	False	0.0	ENSG00000246898
chr2	2	1	0.389759840400425	0.10938529535934899	-0.266344708986837	0.45899999999999996	0.284	False	0.0	False	1.66725477169782e-05	False	0.0	ENSG00000224729
awhole	64	2	0.583278211729729	0.0135838429901863	0.0203397781713641	0.743	0.38299999999999995	True	0.0	False	0.00035926294574095696	False	0.0	ENSG00000231672
awhole	10	4	0.559736011489277	0.0366532484356098	-0.107293476792194	0.6970000000000001	0.353	False	0.0	False	0.00017691686246368302	False	0.0	ENSG00000246523
awhole	69	199	0.19062932638325603	0.0224166090146369	-0.0753232533059369	0.27699999999999997	0.191	True	0.00600000000000001	False	0.009666181359800241	False	0.0	ENSG00000267745
awhole	2	2	0.687791717732018	0.0824112275481032	-0.186490916065218	0.7490000000000001	0.342	False	0.001	False	5.28519022280349e-06	False	0.0	ENSG00000232940
chr7	6	1	0.215293905554495	0.0703770018888951	0.06937502587530099	0.349	0.40700000000000003	True	0.0	False	0.000111224515157327	False	0.0	ENSG00000233937
awhole	63	4	0.628963863980663	0.0164335519989037	-0.0479671413055187	0.579	0.239	False	0.002	False	0.000845501344265642	False	0.0	ENSG00000250303
awhole	33	27	0.563615393573813	0.025657240551856003	-0.0885435779309065	0.43799999999999994	0.14400000000000002	False	0.00900000000000001	False	0.00677590531854655	False	0.0	ENSG00000245534
chr12	1	603	0.0729414879534023	0.232122436665177	0.9270585120465981	0.07400000000000001	0.006999999999999999	True	0.0	False	0.0	False	14.4732853798383	ENSG00000254887
chr5	9	1	0.289894459437629	0.0646749780874332	-0.23010787739483798	0.23600000000000002	0.10099999999999999	False	0.0	False	0.000159079183410293	False	0.0	ENSG00000272168
chr12	2	1	0.9111372767423871	0.0684209541479157	-0.0966594419976172	0.914	0.41	False	0.0	False	1.1329898495615599e-05	False	0.0	ENSG00000214184
chr4	10	1	0.9034902058613961	0.0278889095647023	0.0771133670606856	0.898	0.321	True	0.0	False	6.0561538235082106e-05	False	0.0	ENSG00000267274
chr1	1	4	0.7338181307881141	0.133604461047144	0.266181869211886	0.732	0.297	True	0.0	False	0.00016976063385098998	False	0.0	ENSG00000272913
awhole	7	50	0.841690680380917	0.043981250089770996	0.00533693405514901	0.693	0.475	False	0.00700000000000001	False	0.0035351049729128703	False	0.0	ENSG00000259705
chr1	5	1	0.48675986288037204	0.0585152179920859	0.212461368038138	0.599	0.213	True	0.0	False	1.21908291255135e-05	False	0.0	ENSG00000236013
chr2	1	1	0.633227958786628	0.14200260981061702	0.366772041213372	0.631	0.304	True	0.0	False	8.46430541878718e-07	False	0.0	ENSG00000273920
chr10	4	1	0.0166786140938401	0.181648853546862	0.7213454493913941	0.00900000000000001	0.005	True	0.0	False	1.27655062267529e-05	False	0.0	ENSG00000187951
chr4	5	1	0.26969028765007896	0.101253499604035	0.39421917949444	0.157	0.055999999999999994	True	0.0	False	4.14787874243316e-05	False	0.0	ENSG00000233006
awhole	13445	2353	0.0180605530845362	0.00262523692411535	0.00983497657234755	0.054	0.0	True	0.003	False	1.90289406454269e-09	False	1.61072470110045	ENSG00000282057
awhole	7	100	0.265073457206297	0.0758699266337926	0.0347300554976839	0.228	0.026000000000000002	True	0.014	False	0.00438514065528683	False	0.0	ENSG00000267774
chr9	1	1	0.0971367859367058	0.22713254480372697	0.9028632140632941	0.109	0.053	True	0.0	False	1.58243034664718e-06	False	0.0	ENSG00000274370
awhole	14	10	0.8869753645129721	0.029004141583507004	0.047569393829730994	0.725	0.297	True	0.001	False	0.0005612228933804531	False	0.0	ENSG00000224687
chr3	1	5	0.768061886915842	0.13151075581457902	-0.23193811308415802	0.7559999999999999	0.34	False	0.0	False	0.00038225263531999103	False	0.0	ENSG00000273373
chr1	3	1	0.563099723684231	0.0834714193712622	-0.142459984422495	0.518	0.335	False	0.0	False	3.94044348639433e-06	False	0.0	ENSG00000261379
awhole	2	21	0.171675153016488	0.15588823169256302	0.603725427821259	0.163	0.05	True	0.0	False	0.0008154188338022059	False	0.0	ENSG00000253746
awhole	6	8	0.47508437739241705	0.0647856338763824	0.219315089240087	0.40299999999999997	0.017	True	0.0	False	0.00030591315407924	False	0.0	ENSG00000237807
awhole	17	4	0.667953395544281	0.0439393018635841	-0.16513201251100598	0.254	0.11800000000000001	False	0.002	False	0.00127839380369532	False	0.0	ENSG00000249307
awhole	20	2	0.18117525620889605	0.0628681641221765	-0.251418749613658	0.055999999999999994	0.02	False	0.0	False	0.000101974387361148	False	0.0	ENSG00000219665
awhole	6	4	0.191103505134571	0.0729020024403512	-0.286390782375195	0.3	0.252	False	0.0	False	5.581824333267261e-05	False	0.0	ENSG00000228817
awhole	4	3	0.455672249860942	0.0736960686378088	-0.224338498162864	0.469	0.225	False	0.001	False	0.00010833672391496999	False	0.0	ENSG00000255389
awhole	16	7	0.49148440982443	0.0344716946240824	-0.102621267011747	0.517	0.226	False	0.0	False	0.00022664589364174102	False	0.0	ENSG00000236021
awhole	26	28	0.0394391923163582	0.0495648673417152	0.178199905567782	0.08800000000000001	0.047	True	0.002	False	0.00106747798778783	False	0.0	ENSG00000250988
chr3	1	1	0.5707939429949611	0.148922321467485	-0.429206057005039	0.536	0.275	False	0.0	False	1.21535752595214e-06	False	0.0	ENSG00000262533
chr4	1	1	0.7255759897027859	0.134230261635838	0.27442401029721397	0.737	0.365	True	0.0	False	0.00011953343948889499	False	0.0	ENSG00000269019
awhole	4	4	0.0321708656168429	0.13824656453730802	0.546030447235015	0.0620000000000001	0.054000000000000006	True	0.0	False	9.467549799691e-06	False	0.0	ENSG00000260601
awhole	26	74	0.24979377182828003	0.0376160449560438	0.150613443262183	0.22	0.077	True	0.01	False	0.00680158689655586	False	0.0	ENSG00000279191
awhole	10	4	0.0647081486158629	0.0685849265962942	0.273949814586602	0.149	0.061	True	0.001	False	5.48484140028282e-05	False	0.0	ENSG00000253210
awhole	73	35	0.645081434494881	0.0124575351181222	0.00791769574786594	0.7340000000000001	0.124	True	0.02	False	0.00016315630970864498	False	54.6529136649609	ENSG00000267002
chr5	5	1	0.422991174977697	0.071461690356025	-0.27480374260942997	0.426	0.136	False	0.0	False	6.52753261198846e-06	False	0.0	ENSG00000245694
awhole	44	8	0.827578585062698	0.0173423299796844	0.0526764827533315	0.6779999999999999	0.499	False	0.001	False	0.0018580839560879997	False	0.0	ENSG00000215039
awhole	23	7	0.9820797341089491	0.0157891150592166	0.0503034060786063	0.966	0.359	True	0.0	False	0.00020981431528044298	False	0.0	ENSG00000245571
awhole	9	6	0.744071561618414	0.0351274327747062	-0.0473991761244852	0.7509999999999999	0.46799999999999997	True	0.001	False	0.0008512805654721231	False	0.0	ENSG00000163364
awhole	138	74	0.176375725362984	0.0206275538347174	0.0763281338438895	0.119	0.0	True	0.078	False	0.00129503273082832	False	19.2472126803055	ENSG00000177822
awhole	13	7	0.335127826767291	0.0425706354983667	-0.0822676672503826	0.44799999999999995	0.302	False	0.0	False	0.00026928691498617795	False	0.0	ENSG00000279118
chr10	1	834	0.602415482368919	0.14485321882289498	0.397584517631081	0.625	0.151	True	0.0	False	0.0	False	9.74491018923553	ENSG00000272853
chr13	1	1	0.678709378679688	0.13855538033801998	-0.321290621320312	0.6559999999999999	0.35200000000000004	False	0.0	False	1.6088932905722304e-05	False	0.0	ENSG00000279519
awhole	11	139	0.874392696948549	0.0310093471892157	0.0222904206743633	0.794	0.307	True	0.00600000000000001	False	0.00325143329235167	False	0.0	ENSG00000234160
chr18	1	8	0.0775931188359076	0.23123113703082301	-0.922406881164092	0.07	0.018000000000000002	False	0.001	False	0.000294612818177109	False	0.0	ENSG00000278330
awhole	519	17084	0.33031265087511996	0.00619686732661025	0.017130777764117	0.525	0.0	True	0.014	False	0.00211250734022417	False	1.79495023894399	ENSG00000272752
awhole	129	12	0.236065460430628	0.0167011521110832	-0.0654481990186015	0.24	0.112	False	0.013	False	0.00929991020857435	False	0.0	ENSG00000229852
awhole	2	5917	0.0416014895607351	0.19876580371970298	0.7812065277952	0.052000000000000005	0.055999999999999994	True	0.0	False	0.0	False	7.76531287242941	ENSG00000267757
chr19	1	283	0.146621534770127	0.215623512066125	0.8533784652298729	0.147	0.039	True	0.0	False	0.0	False	6.1703903325356695	ENSG00000277453
awhole	36	51136	0.929041429169345	0.0139238730971188	-0.0320233945112924	0.898	0.14800000000000002	True	0.0	False	0.000490861977315404	False	2.36854253934971	ENSG00000263272
awhole	9	33050	0.0189346997015343	0.128869905293594	-0.516733028080889	0.0060000000000000105	0.32299999999999995	False	0.262	True	0.383215617280502	True	0.509246638486493	ENSG00000232485
chr17	1	10	0.509093512582638	0.15488116782873598	0.49090648741736204	0.49200000000000005	0.23600000000000002	True	0.005	False	0.00438508553247519	False	0.0	ENSG00000261202
