chr.names	query.population	reference.population	relative.distances.ks.p.value	relative.distances.ecdf.deviation.area	relative.distances.ecdf.area.correlation	relative.distances.ecdf.deviation.area.p.value	scaled.absolute.min.distance.sum.p.value	scaled.absolute.min.distance.sum.lower.tail	jaccard.measure.p.value	jaccard.measure.lower.tail	projection.test.p.value	projection.test.lower.tail	projection.test.obs.to.exp	lnc
awhole	5	2	0.0412415492926215	0.135867910289203	0.528694823993738	0.027000000000000003	0.02	True	0.0	False	1.0660062712331e-05	False	0.0	ENSG00000235501
awhole	31	104	0.639986673971336	0.0154902452855252	0.024011168448077002	0.888	0.22899999999999998	True	0.002	False	0.0019505129529382398	False	0.0	ENSG00000261438
chr2	1	1	0.0328764357696776	0.24174449657276897	0.9671235642303221	0.036000000000000004	0.017	True	0.0	False	8.75333048266924e-07	False	0.0	ENSG00000261526
awhole	4	5	0.9762512729609059	0.0445073383489954	0.08607253983553599	0.904	0.324	True	0.0	False	2.18954249989745e-05	False	0.0	ENSG00000272145
awhole	17	166	0.48027997591616295	0.0403319376147552	0.151980049547414	0.345	0.253	True	0.003	False	0.0035059302826487802	False	0.0	ENSG00000225439
awhole	2	7	0.48579178729148	0.0982123253265299	-0.331049373169661	0.545	0.152	False	0.0	False	2.24608660418513e-05	False	0.0	ENSG00000261342
chr16	1	1	0.720519066405301	0.135037536471837	-0.279480933594699	0.735	0.34	False	0.0	False	1.94823139609834e-06	False	0.0	ENSG00000263335
awhole	5	3	0.46953828971382106	0.0728943125704376	0.0249667533474009	0.38799999999999996	0.45299999999999996	True	0.0	False	1.74948995504964e-05	False	0.0	ENSG00000227953
awhole	626	12	0.0464816494929214	0.0104485915014256	0.0409457346006934	0.095	0.001	True	0.012	False	0.00960928120622229	False	0.0	ENSG00000250131
chr17	29	1	0.32193872066526397	0.0258577518534039	-0.0225203393842746	0.511	0.434	False	0.001	False	0.00046385462828424406	False	0.0	ENSG00000230530
awhole	5	95	0.466089752514956	0.0731784764405874	0.00933154290140825	0.364	0.294	False	0.001	False	0.00101011646061355	False	0.0	ENSG00000273619
chr5	19	1	0.3428061009583189	0.0416731504538532	0.0236634715167816	0.29	0.389	True	0.0	False	2.00947463980805e-05	False	0.0	ENSG00000236404
awhole	2	4	0.221567067982996	0.163880542667699	0.655916691457412	0.128	0.115	True	0.0	False	3.0648958626589e-05	False	0.0	ENSG00000267547
awhole	113	29	0.8371633725164179	0.00819083043265672	0.00931131790189221	0.88	0.057999999999999996	True	0.001	False	0.0007947856030032781	False	0.0	ENSG00000279041
awhole	7	543	0.262077300391475	0.0740784809528554	-0.178889214435506	0.237	0.16699999999999998	True	0.00700000000000001	False	0.007190815188999891	False	0.0	ENSG00000275437
chr12	3	1	0.553808185131065	0.0904501579942539	0.196822071020922	0.444	0.265	True	0.0	False	7.000530179435139e-06	False	0.0	ENSG00000259065
chr1	2	1	0.609592215151901	0.0877222026543825	-0.25937498009189697	0.684	0.265	False	0.0	False	2.80370156813259e-06	False	0.0	ENSG00000261019
awhole	4	37	0.9784321790823359	0.0356429937954992	0.0681962162191359	0.993	0.35700000000000004	False	0.001	False	0.000856041970105026	False	0.0	ENSG00000277969
chr8	1	1	0.21711008776463897	0.201293907901382	-0.7828899122353609	0.20600000000000002	0.107	False	0.0	False	1.45378243732175e-06	False	0.0	ENSG00000272447
awhole	150	4	0.0	0.0948997064014311	-0.37854616453291795	0.0	0.0	False	0.0	False	0.000346746745582216	False	0.0	ENSG00000227486
awhole	3	4	0.263901344640221	0.10695078402262001	0.259671188340712	0.316	0.037000000000000005	True	0.0	False	4.6104414669789796e-05	False	0.0	ENSG00000267243
chr6	80	1	0.8394441531580029	0.0126797597930275	0.0467252662741977	0.71	0.225	True	0.001	False	0.0017319460088414099	False	0.0	ENSG00000230551
awhole	14	30	0.0885096928892428	0.0582608087292936	-0.191430551833135	0.152	0.272	False	0.0	False	0.000817159083712271	False	0.0	ENSG00000230366
chr8	1	2	0.381595044785626	0.17286585708503197	-0.618404955214374	0.385	0.163	False	0.0	False	1.63429949830984e-05	False	0.0	ENSG00000261504
awhole	321	14	0.9059834812200122	0.00660386540293589	-0.0201207440062201	0.657	0.381	False	0.013	False	0.007750998837805059	False	0.0	ENSG00000247092
awhole	2	3	0.36731316201194397	0.11146308908566	0.322495927112578	0.431	0.192	True	0.0	False	4.3595440959443e-06	False	0.0	ENSG00000276934
chr6	1	1	0.28130452037630393	0.18918835437357803	-0.718695479623696	0.304	0.141	False	0.0	False	7.5055920611966096e-06	False	0.0	ENSG00000259319
awhole	19	28	0.05121765595448099	0.0583458521866577	-0.217401550937907	0.09300000000000001	0.05	False	0.001	False	0.000126727194665888	False	0.0	ENSG00000251580
awhole	16	450	0.601601968648803	0.0251341594699198	-0.0659725320409734	0.785	0.28800000000000003	False	0.002	False	0.00533750892088047	False	0.0	ENSG00000253669
awhole	20	25	0.636293340524189	0.030698541122141	-0.114190975281078	0.514	0.264	False	0.0	False	0.000104092698903324	False	0.0	ENSG00000245556
awhole	13	1926	0.41046207036868104	0.0647842552619664	0.154131201934113	0.11900000000000001	0.19699999999999998	True	0.002	False	0.0009284070418924539	False	22.012618631193398	ENSG00000269834
awhole	17	16	0.352237873118311	0.0291472821902484	0.0429265821802529	0.659	0.34700000000000003	True	0.0	False	0.000112185247673313	False	0.0	ENSG00000223393
awhole	4	2	0.364019749088581	0.0902162164223879	-0.11299485542122399	0.297	0.361	False	0.0	False	7.266039779296741e-06	False	0.0	ENSG00000249096
awhole	188	2	0.109115204460888	0.0138079800536464	-0.0360097768785066	0.242	0.188	False	0.003	False	0.00101193067105143	False	0.0	ENSG00000269821
awhole	2	11	0.240357325189905	0.139286178449482	-0.522920747970056	0.244	0.175	False	0.0	False	5.7029765687444105e-05	False	0.0	ENSG00000279799
awhole	2	15	0.718270987141269	0.0872041480169875	0.0697317933276951	0.69	0.316	True	0.001	False	0.00010544848763682801	False	0.0	ENSG00000268069
chr5	1	2	0.774225501250654	0.13151075581457902	-0.22577449874934602	0.7709999999999999	0.257	False	0.0	False	7.188567342164549e-06	False	0.0	ENSG00000231663
awhole	5	3	0.398345506673056	0.0613159281798328	-0.160398123701042	0.5710000000000001	0.263	False	0.001	False	7.940423620378391e-05	False	0.0	ENSG00000224536
awhole	40	5	0.133209664383759	0.0416344856903841	0.152280275539807	0.076	0.042	True	0.0	False	0.000351372472684908	False	0.0	ENSG00000234912
chr7	1	42	0.9257746001812031	0.125550963789089	0.0742253998187965	0.9359999999999999	0.358	True	0.0	False	0.000266439114843475	False	0.0	ENSG00000239467
chr3	1	1	0.740352435225239	0.133604461047144	0.25964756477476103	0.7440000000000001	0.342	True	0.0	False	3.73180319179767e-06	False	0.0	ENSG00000230185
chr5	2	1	0.0641182023823985	0.17903186999370396	-0.6697449929824429	0.084	0.051	False	0.0	False	6.10550683634026e-05	False	0.0	ENSG00000270820
awhole	3	1435	0.765445387533068	0.0567630555662634	0.13789447754835502	0.88	0.325	False	0.00900000000000001	False	0.00828898775497877	False	0.0	ENSG00000280650
chr15	190	1	2.17195061935627e-09	0.0592188742172602	0.22397378814649102	0.0	0.0	True	0.005	False	0.00285735516177543	False	0.0	ENSG00000231721
chr8	1	1	0.6678813076347231	0.13855538033801998	-0.33211869236527697	0.669	0.318	False	0.0	False	9.99044802885152e-07	False	0.0	ENSG00000269696
chr6	7	1	0.148812599108023	0.09101861198801599	-0.36157313656700896	0.122	0.049	False	0.0	False	9.876661631214031e-06	False	0.0	ENSG00000254876
awhole	2	2	0.9819686885008879	0.0644611317823443	-0.00945415023944585	0.978	0.491	False	0.0	False	5.0535275063490195e-06	False	0.0	ENSG00000279917
awhole	5	5	0.209671675937347	0.0730262566329123	0.245665752594828	0.38799999999999996	0.091	True	0.0	False	2.89699883593286e-05	False	0.0	ENSG00000226686
chr10	4	1	0.172167614955507	0.115093525712532	0.438299199815674	0.125	0.068	True	0.002	False	3.7130243255578704e-05	False	0.0	ENSG00000259865
chr9	1	1	0.796432901409091	0.13014534448074802	0.203567098590909	0.792	0.41	True	0.0	False	2.10268141953573e-06	False	0.0	ENSG00000272501
awhole	6	5	0.104175548574642	0.0809735336810384	-0.302850933439794	0.23	0.044000000000000004	False	0.001	False	9.22980002375784e-05	False	0.0	ENSG00000242516
awhole	29	220	0.449352904802666	0.0239831117328727	0.0873026889481257	0.5820000000000001	0.271	True	0.003	False	0.00119743861612975	False	0.0	ENSG00000280205
chr17	1	681	0.17161942985952697	0.21072404862351998	-0.828380570140473	0.177	0.322	True	0.005	False	0.007598239777751541	False	0.0	ENSG00000268119
chr17	1	1	0.4912228806071521	0.157646967902195	0.508777119392848	0.442	0.248	True	0.0	False	2.95469086064593e-06	False	0.0	ENSG00000224376
awhole	2	36	0.0242188227283511	0.218887740947272	0.871341813403315	0.021	0.032	True	0.001	False	0.00036619490451572596	False	0.0	ENSG00000232671
awhole	2	3	0.214405635294429	0.155896368112986	0.6180295561154929	0.177	0.094	True	0.0	False	1.68673560887456e-05	False	0.0	ENSG00000272009
awhole	3	6	0.594080226888334	0.0820765337225514	-0.263302141603549	0.531	0.354	False	0.0	False	1.8273109944955103e-05	False	0.0	ENSG00000214248
awhole	3297	290	0.00022143353528503198	0.0116698796675026	0.0467848278125027	0.0	0.0	True	0.354	False	0.371549167855017	False	0.0	ENSG00000197989
awhole	9	132	0.37364639286630297	0.0483541137501633	-0.135868393156772	0.47200000000000003	0.08	True	0.003	False	0.00172303109834693	False	0.0	ENSG00000250548
awhole	26	11	0.0305548817817493	0.0428948975529417	0.128336129389317	0.151	0.106	True	0.0	False	0.000224387680226146	False	0.0	ENSG00000240288
awhole	5	3	0.0329742420335002	0.11119691734722698	0.413710953219618	0.115	0.048	True	0.0	False	2.71699513378909e-05	False	0.0	ENSG00000249846
awhole	11	2	0.511722841683678	0.0315720383843014	0.0900214505828267	0.762	0.307	True	0.0	False	2.02114106327977e-05	False	0.0	ENSG00000116883
chr2	1	9	0.0185677516972294	0.244618997082689	-0.981432248302771	0.01	0.27	False	0.0	False	1.31299957233377e-05	False	0.0	ENSG00000280279
awhole	4	54	0.568513204738982	0.0634484996025134	0.126333982759115	0.64	0.49700000000000005	True	0.001	False	0.000517542783166625	False	0.0	ENSG00000272906
chr16	5	1	0.007793070281100209	0.147407791372611	0.458850573363947	0.022000000000000002	0.03	True	0.0	False	2.5404236471127103e-05	False	0.0	ENSG00000262185
chr6	3	1	0.5717028661029311	0.0799678744506918	0.0767477524893905	0.535	0.43799999999999994	True	0.0	False	5.3042545899995e-06	False	0.0	ENSG00000248724
awhole	4467	1174	1.81046979752519e-06	0.009696044469072991	0.0390310697205147	0.0	0.0	True	0.215	False	0.17868640785786397	False	1.3071513305001599	ENSG00000203875
chr1	1	1	0.941976736796129	0.125550963789089	0.0580232632038711	0.9259999999999999	0.47600000000000003	True	0.0	False	4.65543323080464e-06	False	0.0	ENSG00000272146
chr6	3	1	0.851483922049086	0.059956912017587	-0.207824939976682	0.816	0.28800000000000003	False	0.0	False	3.17904225466403e-06	False	0.0	ENSG00000223797
chr2	1	389	0.0171652959158874	0.244618997082689	-0.9828347040841129	0.012	0.171	True	0.004	False	0.00275638660849609	False	0.0	ENSG00000260423
awhole	3	33	0.45762425909954396	0.0954433509200445	-0.302505627343976	0.386	0.22899999999999998	False	0.001	False	8.56368609394309e-05	False	0.0	ENSG00000267414
awhole	4	535	0.60847860306848	0.089115964406767	0.333985551454082	0.304	0.18600000000000003	True	0.00700000000000001	False	0.0074725537456510295	False	0.0	ENSG00000281103
awhole	2	875	0.326164008618047	0.12301272093606301	0.24581023091135398	0.331	0.134	True	0.00900000000000001	False	0.00978922386362868	False	0.0	ENSG00000269399
awhole	22	2	0.222083882579405	0.0419018129909136	-0.11909235384527199	0.264	0.16699999999999998	False	0.001	False	0.000167131818092914	False	0.0	ENSG00000248508
awhole	3	576	0.211064984294756	0.112081066691525	0.44158311303989595	0.23600000000000002	0.027999999999999997	True	0.011000000000000001	False	0.00901350670894618	False	0.0	ENSG00000277959
awhole	190	13840	0.0709957991280199	0.0242660862172499	0.0964380424603539	0.019	0.0	True	0.038	False	0.00175447250839433	False	3.53103199614882	ENSG00000117242
chr15	19	1	0.0194450144564117	0.0892948376704278	0.356282108272169	0.0070000000000000106	0.001	True	0.001	False	0.000299699024297162	False	0.0	ENSG00000196696
awhole	35	2	0.313762461679274	0.0337443984011148	-0.13317962411558198	0.18899999999999997	0.086	False	0.0	False	7.94935245589379e-05	False	0.0	ENSG00000235834
awhole	626	42	0.00827826058230996	0.009169676609973391	-0.0342576291243857	0.141	0.11	False	0.018	False	0.0120872796284689	False	0.0	ENSG00000249456
chr3	1	807	0.644305778617111	0.14104708859339402	0.355694221382889	0.636	0.385	False	0.005	False	0.007279159489396391	False	0.0	ENSG00000282381
awhole	2	2	0.16982322570257	0.149595181519267	0.546018688459863	0.174	0.11	True	0.0	False	1.28055053758569e-05	False	0.0	ENSG00000281849
awhole	2	664	0.973837548801292	0.0658370411883181	-0.11182827255911801	0.9670000000000001	0.165	True	0.0070000000000000106	False	0.00413100097761276	False	0.0	ENSG00000232233
awhole	19	50	0.796170320781535	0.029309674221929	0.0412320737604377	0.613	0.483	True	0.001	False	0.000746219626849953	False	0.0	ENSG00000245888
awhole	10	463	0.625328195620508	0.036078841398266996	0.10388913993016802	0.71	0.304	False	0.005	False	0.0035442082424179703	False	0.0	ENSG00000280721
chr9	1	1	0.350509752478485	0.177574160174249	-0.6494902475215151	0.344	0.171	False	0.0	False	3.5695004166891296e-06	False	0.0	ENSG00000258559
awhole	3	87	0.8481262310344571	0.0574607958101867	0.18526750838722603	0.847	0.133	False	0.0	False	0.00046661982778317695	False	0.0	ENSG00000262877
awhole	19	15	0.218265051240534	0.0544412897008748	0.205761101837768	0.14800000000000002	0.086	True	0.0	False	0.000134893605951314	False	0.0	ENSG00000280339
awhole	15876	14174	5.2922111137832e-12	0.00858585279563189	0.0343209627844041	0.0	0.0	True	0.0	False	0.0	False	1.85412320314823	ENSG00000261553
awhole	2	3	0.7204985936741171	0.081678171917114	-0.244824527982231	0.752	0.302	False	0.0	False	1.0801498017132301e-05	False	0.0	ENSG00000231473
awhole	8	11	0.0928433306278813	0.0896454740462544	-0.31473385918616303	0.099	0.045	False	0.0	False	9.68290314250497e-05	False	0.0	ENSG00000276649
chr12	1	192	0.986731625653391	0.125056271461862	-0.0132683743466089	0.972	0.3	False	0.003	False	0.00258089065844902	False	0.0	ENSG00000257167
awhole	10	492	0.45689964894225105	0.0385358836427645	-0.100788204539831	0.637	0.013999999999999999	True	0.013	False	0.009634330488950571	False	0.0	ENSG00000206344
awhole	839	36934	0.19050066195959303	0.00606607934074604	0.0169422357319609	0.313	0.0	True	0.0	False	3.43603479002752e-10	False	2.6928183396385403	ENSG00000276107
awhole	11	3	0.0703601939796634	0.0714153358523615	-0.26972024867725397	0.128	0.099	False	0.0	False	2.36325142952687e-05	False	0.0	ENSG00000253738
awhole	56	27	0.433065384645021	0.0151187824531758	0.0448771040143783	0.7040000000000001	0.204	True	0.002	False	0.00039662752391711497	False	0.0	ENSG00000221817
awhole	16	44	0.9536546205049351	0.025207569518398996	-0.0143447986046483	0.8009999999999999	0.13699999999999998	True	0.001	False	0.000498060511271881	False	0.0	ENSG00000257509
awhole	11	2	0.651298046807782	0.0338921293229928	-0.044579279515550005	0.736	0.377	False	0.0	False	3.1207410204015e-05	False	0.0	ENSG00000223725
awhole	3	2	0.6834433891333079	0.0691440581856022	0.205809217032899	0.721	0.263	True	0.0	False	6.115716624965911e-05	False	0.0	ENSG00000273002
awhole	86	188	0.9568457286641221	0.00857978086193038	-7.248021645356321e-05	0.932	0.022000000000000002	True	0.015	False	0.00827771508255415	False	0.0	ENSG00000271204
awhole	10143	535	0.0	0.0159242060855319	0.0637183342464493	0.0	0.0	True	0.012	False	2.50620346112784e-05	False	4.09556901162512	ENSG00000258399
awhole	24	21	0.272452341052267	0.0450791925995305	-0.17943871642350503	0.14400000000000002	0.0629999999999999	False	0.001	False	0.000285377844807977	False	0.0	ENSG00000232977
awhole	1905	194	0.0515824706723518	0.008236724178024159	0.0322464205006572	0.011	0.0	True	0.005	False	0.00179880996695958	False	8.53431015888764	ENSG00000224186
chr13	1	2	0.504422882354697	0.15588533609649	0.495577117645303	0.515	0.134	True	0.0	False	1.43838557771225e-05	False	0.0	ENSG00000261168
chr12	1	42	0.9189245176856221	0.126098908733823	-0.0810754823143776	0.892	0.354	False	0.001	False	0.000539792408209672	False	0.0	ENSG00000263826
chr7	3	1	0.8253813103071271	0.0614846945597479	0.0664524669223991	0.7959999999999999	0.402	True	0.0	False	1.3630655927299199e-05	False	0.0	ENSG00000249673
chr2	5	1	0.332737864151029	0.0669162732262863	0.198150815994758	0.43799999999999994	0.237	True	0.0	False	8.753299833963451e-06	False	0.0	ENSG00000228549
awhole	2	2	0.34147202701962703	0.11641149908819802	-0.28645928675054	0.392	0.252	False	0.0	False	4.96670790495202e-06	False	0.0	ENSG00000248890
awhole	16	2	0.879543045168519	0.0231555259336661	0.0344750058595586	0.87	0.41700000000000004	True	0.0	False	9.31983257261848e-05	False	0.0	ENSG00000235257
awhole	5	4	0.598751393785792	0.0611143977812521	0.0384877264157837	0.5329999999999999	0.433	True	0.001	False	2.6037164248538e-05	False	0.0	ENSG00000232940
awhole	3	7	0.9419716907794928	0.0496527864790151	0.116807141282199	0.9620000000000001	0.20600000000000002	True	0.0	False	2.5625131805817603e-05	False	0.0	ENSG00000263120
awhole	63	5	0.040528915189738	0.0335122359556059	-0.12687051835363197	0.081	0.052000000000000005	False	0.0	False	0.0005233198583634019	False	0.0	ENSG00000233937
chr1	1	1	0.89315730927399	0.126098908733823	0.10684269072600999	0.887	0.457	True	0.0	False	7.073527109158211e-06	False	0.0	ENSG00000271991
awhole	306	7400	0.0024880145065330197	0.0309271501926697	0.12450076036733	0.0	0.0	True	0.093	False	0.019987141692689	False	2.60504546250258	ENSG00000250303
chr20	1	1	0.7669415604363391	0.13151075581457902	-0.23305843956366099	0.7659999999999999	0.395	False	0.0	False	1.33138504219144e-05	False	0.0	ENSG00000260711
chr16	1	1	0.374221489224758	0.173942380055258	-0.625778510775242	0.37200000000000005	0.191	False	0.0	False	1.19107783078665e-05	False	0.0	ENSG00000236200
awhole	22	47	0.619917029052939	0.0354223203237808	-0.127493876748523	0.348	0.23	True	0.0	False	0.00046442658099610197	False	0.0	ENSG00000177788
chr5	1	3	0.269262889452271	0.19129124999331895	0.7307371105477289	0.268	0.19399999999999998	True	0.0	False	5.73983691221081e-06	False	0.0	ENSG00000260439
awhole	2	2	0.543713439834705	0.0992502448794976	0.11192048193197901	0.56	0.381	True	0.0	False	2.9329436964653498e-06	False	0.0	ENSG00000272476
chr1	2	1	0.21906849854891003	0.15900043536942401	0.634791618269642	0.159	0.071	True	0.0	False	1.35766686626404e-06	False	0.0	ENSG00000235072
awhole	249	874	0.0024956991293391103	0.0314022804031628	0.125310965196323	0.001	0.0	True	0.00700000000000001	False	0.000391488694332365	False	14.484139153076502	ENSG00000267274
chr9	1	1	0.749038968012052	0.13290406275642502	0.250961031987948	0.7490000000000001	0.379	True	0.0	False	1.4017876130978399e-06	False	0.0	ENSG00000224616
awhole	4	6	0.27115012740876	0.0792432019918249	0.307315462675767	0.405	0.294	True	0.0	False	0.00010387428191860301	False	0.0	ENSG00000272913
awhole	10	53	0.21850040008685198	0.0557893075342742	-0.15013758096031302	0.321	0.201	False	0.001	False	0.000247742958488395	False	0.0	ENSG00000226445
chr6	4	1	0.285814301735528	0.0868510526643934	-0.25426250447591203	0.332	0.195	False	0.0	False	2.4799837980205e-05	False	0.0	ENSG00000259673
awhole	43	1361	0.0342958467482606	0.0456951294905792	0.17763907687538397	0.044000000000000004	0.006999999999999999	True	0.003	False	0.0031260006081016397	False	12.177985103999	ENSG00000250091
awhole	7	18	0.25147273285136995	0.0569804901352322	0.0839599846861154	0.44799999999999995	0.011000000000000001	True	0.001	False	0.000328922143158161	False	0.0	ENSG00000253552
awhole	38	38	0.161875283770423	0.0302689113223145	-0.106510870354864	0.251	0.445	True	0.0	False	0.000210670888152409	False	0.0	ENSG00000254676
awhole	20	7	0.320396626422649	0.0394822509625546	-0.135285610606555	0.294	0.115	False	0.0	False	0.000138122868143631	False	0.0	ENSG00000281404
awhole	3	268	0.9726580025724649	0.0471535776358689	-0.11169125692644401	0.971	0.057	True	0.003	False	0.0032255350069467803	False	0.0	ENSG00000277170
awhole	13445	26764	1.9198760203842398e-07	0.0078010078279021	0.0311929237992254	0.0	0.0	True	0.0	False	0.0	False	1.90456157221506	ENSG00000282057
awhole	4	3	0.553820940623924	0.0708682095267266	0.0114983158792152	0.518	0.491	True	0.0	False	8.843420363557902e-06	False	0.0	ENSG00000279434
awhole	10	29	0.7599077139216059	0.0389384483772605	-0.0131644308016081	0.6409999999999999	0.134	False	0.0	False	0.000217203139024402	False	0.0	ENSG00000266490
awhole	3	37	0.444078303716877	0.0771944423613029	0.174520705020614	0.601	0.025	True	0.0	False	0.00022596838986155298	False	0.0	ENSG00000272669
awhole	30	292	0.12657776870304302	0.0319119776763653	0.11228323582029599	0.332	0.015	True	0.00800000000000001	False	0.0059766809290768795	False	0.0	ENSG00000224687
awhole	2	115	0.7568667791510529	0.0815776160518508	0.0921999428752716	0.79	0.45299999999999996	True	0.0	False	0.0012035639900835901	False	0.0	ENSG00000253746
awhole	13	2882	0.795762706038063	0.0282783094131312	-0.0255388531480913	0.78	0.21100000000000002	True	0.0	False	1.46772574537435e-05	False	41.012723800602004	ENSG00000237807
awhole	4	401	0.49900329909328206	0.08574692967824701	-0.219929562839616	0.349	0.08800000000000001	False	0.002	False	0.00458310598415346	False	0.0	ENSG00000273064
chr5	4	1	0.34221826188861604	0.0957028334639321	-0.0286540783670288	0.273	0.47200000000000003	False	0.0	False	1.5489757814624e-05	False	0.0	ENSG00000267080
chr16	1	1	0.38027674737676503	0.17286585708503197	-0.619723252623235	0.368	0.192	False	0.0	False	5.66758224318509e-06	False	0.0	ENSG00000275549
awhole	9	9	0.726406079868626	0.0310794661418681	0.0390136467674878	0.885	0.425	False	0.0	False	1.88449958848924e-05	False	0.0	ENSG00000269019
awhole	123	10	0.9846228584614081	0.007241237406549841	0.00485216762010499	0.927	0.38	False	0.0	False	0.000305116384169413	False	0.0	ENSG00000272368
awhole	22	100	0.721190347033644	0.0205886685347637	0.0481044483677113	0.846	0.379	True	0.0	False	0.000758035800635382	False	0.0	ENSG00000267152
awhole	13	45	0.9407601779384859	0.0232223806814961	0.0587505261051979	0.9159999999999999	0.038	True	0.001	False	0.000639598171039646	False	0.0	ENSG00000268403
