chr.names	query.population	reference.population	relative.distances.ks.p.value	relative.distances.ecdf.deviation.area	relative.distances.ecdf.area.correlation	relative.distances.ecdf.deviation.area.p.value	scaled.absolute.min.distance.sum.p.value	scaled.absolute.min.distance.sum.lower.tail	jaccard.measure.p.value	jaccard.measure.lower.tail	projection.test.p.value	projection.test.lower.tail	projection.test.obs.to.exp	lnc
chr4	1	1	0.181635269708987	0.20862795603521203	-0.818364730291013	0.20600000000000002	0.09300000000000001	False	0.0	False	2.6385993437738603e-05	False	0.0	ENSG00000182257
awhole	2	41	0.5510383357887499	0.092757023498108	0.18296553027007997	0.637	0.301	True	0.003	False	0.00218673721777396	False	0.0	ENSG00000275216
chr18	1	1	0.47505879596684397	0.15902751454646802	-0.524941204033156	0.46	0.255	False	0.0	False	3.2971154532157603e-06	False	0.0	ENSG00000227407
awhole	4	56	0.298685625139442	0.0964924519195999	0.372063157782825	0.25	0.032	True	0.001	False	0.00349377343117685	False	0.0	ENSG00000259863
awhole	42	55	0.132989396418874	0.0215821238811674	-0.0643993320793732	0.514	0.0639999999999999	False	0.011	False	0.00839847878914113	False	0.0	ENSG00000248429
awhole	2	13	0.299672252905977	0.122555221362196	0.384981339364792	0.35100000000000003	0.36	True	0.001	False	0.00116343303193478	False	0.0	ENSG00000243069
awhole	3	125	0.9277331011302992	0.0497664524547046	-0.128766192725143	0.9440000000000001	0.381	True	0.002	False	0.00792339365101546	False	0.0	ENSG00000278932
chr5	1	1	0.277403773052599	0.18918835437357803	-0.7225962269474009	0.256	0.141	False	0.0	False	1.7891545385007e-05	False	0.0	ENSG00000146521
awhole	1488	184	2.14300957795954e-05	0.0158817405511351	0.0626156485257776	0.0	0.0	True	0.473	False	0.4037411338976529	False	0.0	ENSG00000228526
awhole	3	17	0.082264474275216	0.134762178611422	0.393864103221206	0.11199999999999999	0.027999999999999997	True	0.001	False	0.0005407759033635441	False	0.0	ENSG00000261087
chr9	2	1	0.7788865860936859	0.08659230202884101	-0.0257059162164406	0.669	0.478	False	0.0	False	3.4032801454642e-05	False	0.0	ENSG00000271913
awhole	66	2	0.55080852742696	0.0199609792289006	-0.0381844623952932	0.377	0.263	False	0.00800000000000001	False	0.00842640393146943	False	0.0	ENSG00000282943
awhole	5	25	0.95305850315614	0.0373926556069969	-0.0134287268978102	0.93	0.31	False	0.001	False	0.00166827797703806	False	0.0	ENSG00000279873
awhole	3	54	0.839656872906743	0.0527749207661463	-0.10238340376442	0.917	0.335	False	0.005	False	0.00784485874048502	False	0.0	ENSG00000241728
awhole	34375	3275	0.0029965755277062698	0.00267515548593467	0.0109274326315569	0.001	0.0	True	0.15	True	0.069223474021808	False	1.04662315801919	ENSG00000255717
awhole	20	5	0.76683084892457	0.0295886523770898	-0.0594898428031254	0.5579999999999999	0.313	False	0.0	False	0.000217958078045921	False	0.0	ENSG00000274605
awhole	5	2	0.101799673430316	0.0924031575341099	0.36246934810609704	0.20800000000000002	0.078	True	0.0	False	9.428873969608009e-05	False	0.0	ENSG00000279757
chr18	1	62	0.7859768126701372	0.130862945422707	-0.214023187329863	0.77	0.44299999999999995	False	0.003	False	0.0055091066639867394	False	0.0	ENSG00000254872
chr10	1	1	0.567256624720318	0.148922321467485	-0.432743375279682	0.545	0.266	False	0.0	False	5.0710992024916e-05	False	0.0	ENSG00000234405
awhole	25	21	0.751725315586077	0.0217241273598441	0.0641097481285566	0.741	0.41600000000000004	True	0.002	False	0.00197288699017717	False	0.0	ENSG00000261438
awhole	3	5	0.9765538304848829	0.0543797873201662	0.0502146988653536	0.892	0.26899999999999996	True	0.0	False	0.00044265988754310594	False	0.0	ENSG00000268912
awhole	2	3	0.630812309051031	0.0877734905566903	-0.14342926022816502	0.638	0.294	False	0.0	False	0.000132516189610632	False	0.0	ENSG00000258365
chr1	1	1	0.9102434320814592	0.126098908733823	-0.089756567918541	0.887	0.452	False	0.0	False	4.0328343087203694e-06	False	0.0	ENSG00000245017
awhole	186	3	0.17266554816315804	0.0149921154754879	0.0528526047703084	0.214	0.11199999999999999	True	0.003	False	0.00665973748292492	False	0.0	ENSG00000230530
chr5	1	1	0.0259989713793609	0.244618997082689	0.974001028620639	0.018000000000000002	0.017	True	0.0	False	3.47034285486103e-06	False	0.0	ENSG00000273619
chr2	1	2	0.652092289124817	0.14044039476883302	-0.34790771087518296	0.65	0.313	False	0.0	False	4.5773312135066705e-05	False	0.0	ENSG00000249395
chr3	3	1	0.905128776387625	0.0599124171851406	-0.0524180725600618	0.8240000000000001	0.436	False	0.0	False	9.432592419045259e-05	False	0.0	ENSG00000233251
awhole	3	7	0.0232147116311859	0.191815615844415	-0.7636993172425909	0.018000000000000002	0.233	False	0.0	False	0.00027437670796826003	False	0.0	ENSG00000275437
chr9	3	1	0.33175431911536896	0.0906985833049755	-0.33151904442518104	0.424	0.159	False	0.001	False	0.000184634412161433	False	0.0	ENSG00000251379
chr6	8	1	0.22327135068007897	0.0712348575377764	0.246724393061205	0.221	0.09699999999999999	True	0.0	False	0.00012036415481686499	False	0.0	ENSG00000234129
awhole	4	16	0.13750384789388598	0.10006730281018901	0.3955985235691761	0.19699999999999998	0.297	True	0.003	False	0.00157695078008691	False	0.0	ENSG00000261019
awhole	3	14	0.670598706058631	0.0801833133278692	0.31498117380276197	0.527	0.21	True	0.002	False	0.00115292261606204	False	0.0	ENSG00000175746
chr3	7	1	0.17463912844222304	0.08594763578448401	0.338289138674774	0.158	0.053	True	0.0	False	4.65608801504258e-05	False	0.0	ENSG00000273046
chr17	4	1	0.134450567901071	0.11030190552420299	0.427933534493331	0.16399999999999998	0.071	True	0.0	False	1.15304510623915e-05	False	0.0	ENSG00000186615
awhole	50	2	0.357822090947275	0.028809897304216	-0.0836062588489503	0.228	0.159	False	0.001	False	0.000381019598662213	False	0.0	ENSG00000245573
chr17	3	1	0.6626698175700739	0.0731829930527867	-0.26853950907923496	0.664	0.214	False	0.0	False	0.000100023760373213	False	0.0	ENSG00000253669
awhole	534	91	0.0021610625730185103	0.0206664335841217	0.0827456808251799	0.0	0.0	True	0.288	False	0.0409084201630463	False	3.14739823501235	ENSG00000233184
awhole	5	2	0.14895596966745903	0.115515655405912	0.45992523915176503	0.07400000000000001	0.039	True	0.0	False	7.47250415318312e-05	False	0.0	ENSG00000245556
chr6	1	39	0.31045630463175894	0.184319937004211	-0.6895436953682409	0.312	0.12	False	0.003	False	0.0022592944477664	False	0.0	ENSG00000231233
awhole	8	13	0.0863076648346721	0.0678742092166127	0.25103883943883804	0.243	0.228	True	0.002	False	0.000606980948364866	False	0.0	ENSG00000269834
chr14	1	1	0.39169080431230896	0.171253440831112	0.608309195687691	0.397	0.212	True	0.0	False	7.337189091283221e-05	False	0.0	ENSG00000246084
awhole	18	4	0.966274275711038	0.0195016478552166	-0.0397921412141116	0.929	0.408	False	0.0	False	0.000655436674354193	False	0.0	ENSG00000279348
chr5	4	1	0.825743087374098	0.0552266079445212	0.057807632715040996	0.769	0.445	True	0.0	False	5.06779263320656e-06	False	0.0	ENSG00000230333
awhole	102	3	0.32153406955028	0.0158756735899808	-0.0143961059748337	0.384	0.41700000000000004	False	0.002	False	0.0007036827747690651	False	0.0	ENSG00000244879
chr8	12	1	0.30356342435049605	0.0416710191704759	-0.15596450141642498	0.478	0.174	False	0.0	False	0.0006118225428278781	False	0.0	ENSG00000234912
awhole	2564	312	2.3152071117138503e-05	0.011690032362061	0.0467395277813711	0.0	0.001	True	0.222	True	0.342576553992332	True	0.44457700872572	ENSG00000235437
chr6	1	2	0.771549678707505	0.13151075581457902	0.22845032129249498	0.767	0.42200000000000004	True	0.001	False	0.000121114027278879	False	0.0	ENSG00000272914
chr10	3	1	0.00823974666846583	0.20268205901902803	0.8039081450562879	0.01	0.005	True	0.0	False	0.000244872620607683	False	0.0	ENSG00000228630
awhole	2	46	0.682879197331385	0.0846055111123778	-0.13313217134014502	0.7	0.16699999999999998	False	0.00900000000000001	False	0.00545372086692364	False	0.0	ENSG00000235026
awhole	1468	355	0.444188114034406	0.00466948179192394	0.0190305857441357	0.28800000000000003	0.071	True	0.0610000000000001	False	0.0058222396708798	False	2.85707094265142	ENSG00000261441
awhole	16	2	0.301901652709653	0.0469973800951978	0.18818496134234303	0.264	0.08900000000000001	True	0.0	False	0.000468378164885208	False	0.0	ENSG00000238039
chr17	1	4	0.657935602448972	0.13976953942505801	-0.34206439755102797	0.637	0.146	False	0.001	False	0.00140975987960046	False	0.0	ENSG00000242258
awhole	13	11	0.0417130580247282	0.0679317023487273	0.257934811137497	0.11599999999999999	0.096	True	0.0	False	0.000501941058090316	False	0.0	ENSG00000253636
chr4	11	1	0.81343644928966	0.0327767189736035	-0.00217406697304612	0.777	0.498	False	0.0	False	4.747694047635421e-05	False	0.0	ENSG00000269793
awhole	6	6	0.149345157193611	0.127030732639584	0.507743855857799	0.037000000000000005	0.008	True	0.0	False	0.000629531708213338	False	0.0	ENSG00000226686
chr7	3	2	0.270796852624722	0.10958662221038301	0.42680202605713596	0.254	0.184	True	0.0	False	0.000332108427431921	False	0.0	ENSG00000254560
chr17	1	23	0.37443734240407794	0.173942380055258	-0.625562657595922	0.40399999999999997	0.075	False	0.003	False	0.0019265305067447398	False	0.0	ENSG00000268119
awhole	3	2	0.7493057247716709	0.059790978587937	0.0525194246801672	0.8220000000000001	0.434	True	0.0	False	6.84917890569903e-05	False	0.0	ENSG00000214248
awhole	2	3	0.35784784578495504	0.11553395605673801	-0.26306733354412304	0.41200000000000003	0.20800000000000002	False	0.0	False	3.6404556811309204e-05	False	0.0	ENSG00000279672
chr12	1	10	0.3919120876725639	0.171253440831112	-0.6080879123274361	0.38	0.235	False	0.001	False	0.000484538362615972	False	0.0	ENSG00000260296
awhole	284	2	1.30421166089079e-08	0.0533615753486237	0.212849763526632	0.0	0.0	True	0.005	False	0.00997222288117117	False	0.0	ENSG00000197989
awhole	3	3	0.965366803540847	0.0496980244494551	-0.0989133152142139	0.955	0.20800000000000002	False	0.0	False	0.00043525790749932003	False	0.0	ENSG00000250548
awhole	758	11	0.0	0.0366784920471086	-0.144697277686447	0.0	0.0	False	0.041	False	0.0368563689252415	False	0.0	ENSG00000226419
awhole	3	4	0.8268060699886469	0.066502946359613	-0.10454490379115598	0.748	0.39399999999999996	True	0.0	False	0.000127895012372758	False	0.0	ENSG00000258955
chr12	3	1	0.7880605626055841	0.0776990276838896	0.0910123444796014	0.5720000000000001	0.39299999999999996	True	0.0	False	1.3078134387001199e-05	False	0.0	ENSG00000116883
awhole	11	4	0.9036647552160341	0.0264310168531265	-0.0671270643815538	0.9	0.499	False	0.001	False	0.000291624468271801	False	0.0	ENSG00000268895
awhole	9	5	0.0359782542334217	0.102998378551056	0.41786220869105195	0.033	0.023	True	0.0	False	0.000336300830259817	False	0.0	ENSG00000232110
chr2	1	1	0.5097264840630821	0.15488116782873598	-0.490273515936918	0.506	0.268	False	0.0	False	1.44925424494513e-06	False	0.0	ENSG00000276853
awhole	12	3	0.7870125406437328	0.0282768195864341	0.0194778870105168	0.828	0.45399999999999996	True	0.001	False	0.00022477432919099102	False	0.0	ENSG00000262185
awhole	27	6	0.21821413404603798	0.05151306497700701	0.0172218269364905	0.076	0.428	True	0.01	False	0.00493151020074878	False	0.0	ENSG00000249898
chr17	1	3	0.19564223334695	0.205832212445496	-0.80435776665305	0.207	0.08800000000000001	False	0.0	False	0.000329736293480432	False	0.0	ENSG00000246022
chr4	1	1	0.211954936886928	0.202657569740786	0.7880450631130721	0.19899999999999998	0.11599999999999999	True	0.0	False	2.56026674727572e-06	False	0.0	ENSG00000245112
chr13	11	1	0.8600730320011359	0.0275666328354591	0.0297366214338508	0.895	0.445	True	0.0	False	0.000273032025492892	False	0.0	ENSG00000175611
awhole	3	28	0.839028873465188	0.0594712003236072	0.207663580288601	0.846	0.298	False	0.001	False	0.000385226030665153	False	0.0	ENSG00000267414
chr4	15	1	0.810432229964028	0.0301393980384901	-0.11701165244689099	0.6729999999999999	0.205	False	0.0	False	9.06043770270148e-05	False	0.0	ENSG00000259336
chr14	4	1	0.35332838363099606	0.0712805888644228	0.21260019667851998	0.511	0.231	True	0.0	False	3.19865471134495e-05	False	0.0	ENSG00000248508
chr7	1	1	0.7377596796876691	0.133604461047144	-0.262240320312331	0.748	0.371	False	0.0	False	1.8488073118660998e-05	False	0.0	ENSG00000277631
chr1	44	1	0.0646634313745994	0.0223417473453553	-0.0780518137135151	0.435	0.18100000000000002	False	0.001	False	0.0008917833750347051	False	0.0	ENSG00000213963
awhole	9	11	0.272407867005035	0.0589753684268572	-0.149153201578616	0.319	0.105	False	0.0	False	0.0007019112841544219	False	0.0	ENSG00000260942
chr16	1	1	0.6800753987689281	0.137204812769251	0.319924601231072	0.696	0.353	True	0.0	False	1.1423720458925099e-05	False	0.0	ENSG00000278970
chr3	1	7	0.729999624416465	0.134230261635838	0.270000375583535	0.736	0.41200000000000003	False	0.0	False	0.000206918401031819	False	0.0	ENSG00000282381
awhole	4	3	0.662210825813759	0.0537838547958169	-0.169405768190649	0.787	0.158	False	0.0	False	6.19237534487116e-05	False	0.0	ENSG00000245888
chr6	821	1	2.23073445781985e-06	0.0156480045756432	0.0576638981907935	0.003	0.006	True	0.015	False	0.0136861854509454	False	0.0	ENSG00000261553
awhole	143	24	0.0264737971391299	0.0319335215001917	0.125174526231024	0.008000000000000009	0.024	True	0.013	False	0.0152114749684638	False	0.0	ENSG00000230630
awhole	2	29	0.7357589133696278	0.0802501434701552	0.13466029031623	0.784	0.138	True	0.01	False	0.00667482717562007	False	0.0	ENSG00000281189
awhole	8	19	0.8552238550532758	0.0293099316765769	-0.0529718243937869	0.93	0.331	False	0.02	False	0.008778749866283691	False	0.0	ENSG00000206344
awhole	26	6	0.685415817479664	0.0229387304252668	0.0424109912479351	0.6679999999999999	0.336	True	0.004	False	0.0024351862585687604	False	0.0	ENSG00000221817
awhole	5	6	0.635460330370628	0.060970573547257996	0.128801434793789	0.555	0.027999999999999997	True	0.0	False	0.000356226293403816	False	0.0	ENSG00000267104
awhole	32	29	0.91520543097208	0.020952800917426004	-0.0337825305821071	0.674	0.392	True	0.005	False	0.00399879148448989	False	0.0	ENSG00000278948
chr7	1	1	0.5651688605899069	0.148922321467485	-0.434831139410093	0.5489999999999999	0.27899999999999997	False	0.0	False	5.196240509874881e-06	False	0.0	ENSG00000259488
awhole	19	2	0.59322864923521	0.0258917463862391	0.0622112588618469	0.725	0.33799999999999997	True	0.0	False	0.00115423261618885	False	0.0	ENSG00000254450
chr2	1	1	0.608029911484547	0.144178031880242	-0.39197008851545295	0.607	0.299	False	0.0	False	1.17674489974462e-06	False	0.0	ENSG00000257509
awhole	4	25	0.969115287532157	0.0421833051821214	-0.0291929488309928	0.9570000000000001	0.249	True	0.0	False	0.0007842773734380031	False	0.0	ENSG00000164385
awhole	15	5	0.097015869543745	0.0814289014238459	0.326712998010611	0.025	0.013999999999999999	True	0.001	False	0.00283846715635727	False	0.0	ENSG00000223725
awhole	6142	18	4.60520510614515e-13	0.0104025672030538	0.041385448533223	0.0	0.0	True	0.40700000000000003	False	0.40101178295082	False	0.0	ENSG00000258399
awhole	2	3	0.992690680154783	0.0630436577272041	0.0211758724246438	0.9940000000000001	0.361	False	0.0	False	2.05632888958807e-05	False	0.0	ENSG00000232977
chr6	187	2	0.19677448817201398	0.0190692579085416	0.0737650781804851	0.083	0.21100000000000002	True	0.002	False	0.00455936487698239	False	0.0	ENSG00000265451
awhole	6	6	0.183091002618772	0.0666143217473408	0.146957836854696	0.39	0.264	True	0.00700000000000001	False	0.00275098683726938	False	0.0	ENSG00000255874
chr14	2	5	0.181943173937648	0.153604419174545	0.5906793944425821	0.191	0.081	True	0.003	False	0.0009687525352128911	False	0.0	ENSG00000232774
chr10	28	1	0.111651449795211	0.0411442797618707	0.13111170621594098	0.162	0.129	True	0.0	False	4.66665158116442e-05	False	0.0	ENSG00000231672
chr4	3	1	0.0431010801941206	0.18188635743981102	-0.719663496132915	0.035	0.011000000000000001	False	0.0	False	1.8799705367778e-05	False	0.0	ENSG00000246523
awhole	2	2	0.116327720684552	0.16014683679308497	-0.553100399438184	0.149	0.098	False	0.001	False	6.137750731438629e-05	False	0.0	ENSG00000274712
chr9	4	1	0.9869456623959709	0.0372273041755833	0.0604584349849135	0.9840000000000001	0.41600000000000004	True	0.001	False	5.50876700196046e-05	False	0.0	ENSG00000279759
chr15	1	1	0.327012189258819	0.18142655297263702	-0.6729878107411811	0.317	0.165	False	0.0	False	6.47114722829301e-06	False	0.0	ENSG00000232940
awhole	54	2	0.6619259557485849	0.0168916317083882	0.0127653041250246	0.621	0.423	True	0.001	False	0.00040457362390533503	False	0.0	ENSG00000236333
awhole	4	6	0.278621270854865	0.0927959736080527	0.351587255721337	0.27699999999999997	0.249	True	0.001	False	0.000360118140927623	False	0.0	ENSG00000263120
awhole	2	43	0.650537595509989	0.0983599370643796	0.0400456290698445	0.556	0.371	False	0.0	False	0.000278692776309875	False	0.0	ENSG00000259804
chr12	1	11	0.26438021252503896	0.193010439242467	0.7356197874749609	0.262	0.446	True	0.0	False	0.000551752613081602	False	0.0	ENSG00000254887
chr11	1	1	0.367309888021332	0.17479962071295602	-0.632690111978668	0.39399999999999996	0.175	False	0.0	False	5.0056770240392e-05	False	0.0	ENSG00000214184
chr13	1	1	0.7067219946415458	0.13602910988616398	0.293278005358454	0.7	0.349	True	0.0	False	4.43757252699406e-05	False	0.0	ENSG00000268798
awhole	4	18	0.843101995979393	0.0612850595817006	0.0382811667275391	0.647	0.191	False	0.003	False	0.0014505699470452901	False	0.0	ENSG00000272913
awhole	5	5	0.7998684620043671	0.0572930942106858	-0.0727469640343379	0.622	0.35	False	0.0	False	0.000123663993331302	False	0.0	ENSG00000233654
awhole	7	54	0.6780696789547421	0.0472519855986179	0.0885039364974636	0.648	0.076	True	0.003	False	0.0018095248829656	False	0.0	ENSG00000259705
chr3	2	1	0.97479225958951	0.0653458515659845	0.101313988580047	0.966	0.40700000000000003	True	0.0	False	3.28597700516298e-05	False	0.0	ENSG00000234432
chr3	2	18	0.292060460568471	0.124630320069487	0.31680267383378197	0.33	0.447	True	0.004	False	0.00178025542668747	False	0.0	ENSG00000229589
awhole	98	11	0.000377480252365614	0.0493161667896573	0.188124545642136	0.001	0.003	True	0.00700000000000001	False	0.00462559495854564	False	0.0	ENSG00000187951
awhole	2	4	0.6813848410262839	0.0928412087892751	0.0542387600420879	0.631	0.113	True	0.0	False	6.44995126852788e-05	False	0.0	ENSG00000280190
chr6	1	1	0.439279950498688	0.16389585845321603	-0.560720049501312	0.46299999999999997	0.23	False	0.0	False	1.37934281563279e-05	False	0.0	ENSG00000272654
awhole	2	2	0.41651706343221395	0.110278865895206	-0.18753793098398802	0.43700000000000006	0.33799999999999997	False	0.0	False	0.00011641658232419699	False	0.0	ENSG00000277170
awhole	13445	1850	0.0	0.0125922253711375	0.0501945240110722	0.0	0.0	True	0.092	False	0.0041867825449821705	False	1.30811111300992	ENSG00000282057
chr10	1	2	0.610013999597559	0.144178031880242	-0.389986000402441	0.6	0.366	False	0.0	False	0.00022943640872241699	False	0.0	ENSG00000245059
awhole	2	4	0.99900563785518	0.0626318311091085	0.000173106187550065	0.998	0.225	True	0.001	False	6.209944005297621e-05	False	0.0	ENSG00000267774
chr17	11	1	0.3814956486343521	0.0582490551255389	0.22871124297685103	0.256	0.1	True	0.0	False	0.000162628094640516	False	0.0	ENSG00000232295
chr7	1	1	0.270023340972664	0.19129124999331895	0.729976659027336	0.26899999999999996	0.136	True	0.0	False	2.5177918992591603e-05	False	0.0	ENSG00000224687
chr7	1	4	0.258998245454537	0.193010439242467	0.741001754545463	0.266	0.11900000000000001	True	0.0	False	0.000209180058789449	False	0.0	ENSG00000278385
awhole	10	216	0.897932411571317	0.0309393905915502	0.0296019986778024	0.8340000000000001	0.195	True	0.00900000000000001	False	0.0123873507475603	False	0.0	ENSG00000282851
awhole	8	2	0.7243390969814392	0.03922202147585099	0.0262033941823607	0.746	0.455	True	0.0	False	0.00029332021588046603	False	0.0	ENSG00000270571
chr7	1	96	0.4493171190504579	0.162618849290591	-0.550682880949542	0.41200000000000003	0.11599999999999999	True	0.0060000000000000105	False	0.00407130464476813	False	0.0	ENSG00000262211
awhole	4	5	0.371302555187356	0.0879146949579244	0.192024003859837	0.295	0.34700000000000003	True	0.0	False	0.000371455919017771	False	0.0	ENSG00000237807
awhole	11	3	0.0919025065774359	0.0787007511541639	0.30633236534424496	0.08800000000000001	0.037000000000000005	True	0.002	False	0.000346005477441902	False	0.0	ENSG00000228817
awhole	6	18	0.701789445760219	0.0426363125786782	-0.103567223898013	0.7909999999999999	0.24600000000000002	False	0.003	False	0.00127375823275577	False	0.0	ENSG00000255389
awhole	2	2	0.4411104253398401	0.10103673702988401	0.26966165207355103	0.526	0.248	True	0.0	False	2.23643557535347e-05	False	0.0	ENSG00000259462
chr4	1	3	0.8555152446079319	0.127915314424191	-0.14448475539206798	0.8220000000000001	0.40700000000000003	False	0.0	False	7.36536696679391e-05	False	0.0	ENSG00000255647
awhole	5	4	0.0166093258422677	0.16566213511677	0.6621055654768809	0.004	0.006	True	0.001	False	0.0009699947336940801	False	0.0	ENSG00000276850
awhole	30	59	0.964032316823321	0.0159619675297469	-0.0354765359795339	0.899	0.32899999999999996	False	0.003	False	0.00173434501634739	False	0.0	ENSG00000250988
chr17	1	1	0.676328041357889	0.13855538033801998	-0.323671958642111	0.684	0.361	False	0.0	False	1.06777242889766e-05	False	0.0	ENSG00000231249
awhole	13	13	0.644619792905628	0.0296441544152717	-0.0262207678561159	0.742	0.326	False	0.0	False	0.000280732864329725	False	0.0	ENSG00000269887
chr17	1	2	0.411322964729281	0.16782522579325304	0.588677035270719	0.42700000000000005	0.21600000000000003	True	0.0	False	0.00043526439877006296	False	0.0	ENSG00000232300
awhole	27	53	0.000729277065958045	0.0913838306056852	0.36322550725345204	0.001	0.01	True	0.0	False	3.98719021454941e-05	False	109.580522975548	ENSG00000279191
awhole	19	17	0.127050449614284	0.0475033136027159	-0.17586879807863903	0.188	0.473	False	0.003	False	0.0032072282880562	False	0.0	ENSG00000279555
awhole	7	18	0.19264854655511104	0.0734066889911937	-0.270167007140257	0.273	0.045	False	0.0	False	0.00177799784678645	False	0.0	ENSG00000262514
awhole	8	2	0.40880340748313004	0.0718379955441139	0.0098886442905548	0.22399999999999998	0.48200000000000004	True	0.005	False	0.0028095129640057803	False	0.0	ENSG00000272754
awhole	5	4	0.8187477197326009	0.0499900770318812	0.0203240726053555	0.75	0.306	True	0.0	False	0.000275990486482414	False	0.0	ENSG00000259354
awhole	3	2	0.621231228544572	0.0751556173461448	-0.25493357037179804	0.621	0.225	False	0.0	False	2.20501538217288e-05	False	0.0	ENSG00000249572
chr12	4	1	0.15785184054232299	0.12498961083639999	-0.4908567084995471	0.1	0.042	False	0.0	False	7.53606667652784e-05	False	0.0	ENSG00000163364
awhole	7	2	0.15973008023517002	0.084173576650502	-0.319161503009983	0.134	0.076	False	0.0	False	0.000639927945161434	False	0.0	ENSG00000279118
chr18	1	1	0.878644091752626	0.126942596007983	0.12135590824737402	0.8420000000000001	0.457	True	0.0	False	3.24734767276347e-06	False	0.0	ENSG00000278330
chr3	6	1	0.45727944478698795	0.0588559374371507	0.20217017400105602	0.511	0.209	True	0.0	False	5.71557433568515e-05	False	0.0	ENSG00000269825
chr16	1	61	0.212947131768987	0.202657569740786	-0.787052868231013	0.21100000000000002	0.04	False	0.003	False	0.00601001711952986	False	0.0	ENSG00000270361
awhole	3	7	0.222905863657189	0.105537974744319	-0.201712603858845	0.324	0.226	False	0.0	False	0.000440560704904058	False	0.0	ENSG00000272072
chr1	11	1	0.6444575765865129	0.0354645618358895	0.12109086450333198	0.7040000000000001	0.254	True	0.0	False	0.000775296114037038	False	0.0	ENSG00000249348
awhole	8	12	0.0225722681171102	0.12476249596356802	0.495696550543596	0.016	0.005	True	0.002	False	0.000826184487146442	False	0.0	ENSG00000260077
awhole	4	51	0.5107425764493609	0.0619632201291661	-0.19808171392892202	0.6679999999999999	0.0669999999999999	False	0.005	False	0.00215268086924336	False	0.0	ENSG00000227053
chr13	7	1	0.7034117128854671	0.0497103325961429	-0.174780488745207	0.59	0.196	False	0.0	False	4.2661124147525e-05	False	0.0	ENSG00000268575
awhole	19	2	0.100655594872404	0.0347641304237237	0.114171908067869	0.44	0.196	True	0.0	False	0.00010474975764263	False	0.0	ENSG00000240207
chrX	3	1	0.903251913552977	0.0552889672467391	0.0426901229962824	0.894	0.431	True	0.0	False	4.11430041813432e-06	False	0.0	ENSG00000250326
chr3	3	1	0.5693348109505971	0.0744985131798972	-0.252785158609293	0.631	0.231	False	0.0	False	0.000221607350843533	False	0.0	ENSG00000242861
awhole	14	12	0.131325961399674	0.0620870363493697	0.24007190219042898	0.131	0.022000000000000002	True	0.002	False	0.0017083840679146302	False	0.0	ENSG00000267279
